id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address_line_1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at,address_line_1,zip_code
4046,ABSOLUTE CONST HOME SRVS LLC,ABSOLCH800MZ,CC,CONSTRUCTION CONTRACTOR,14904 62ND AVE E,,PUYALLUP,WA,98375,(253) 261-5963,2020-07-28,2026-07-31,L,Limited Liability Company,01,GENERAL,,,604146315.0,"SIMPSON, JAMIE TODD",A,ACTIVE,,True,General Contractor,False,https://www.absoluteconsthomesrv.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:05,False,,pending_review,,,,
4057,ABSOLUTE CUSTOM BUILDERS,ABSOLCB893CQ,CC,CONSTRUCTION CONTRACTOR,16813 - 20TH AVE W,,LYNNWOOD,WA,98037,(425) 931-1995,2011-02-18,2027-03-02,C,Corporation,01,GENERAL,,,602192422.0,"VANCE, EVAN DEAN",A,ACTIVE,,True,General Contractor,False,https://www.absolutecustombuilde.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:09,False,,pending_review,,,,
4058,ABSOLUTE CUSTOM CONST INC,ABSOLCC791N6,CC,CONSTRUCTION CONTRACTOR,PO BOX 606,,REARDAN,WA,99029,(509) 796-3196,2021-08-26,2025-08-26,C,Corporation,01,GENERAL,,,604738906.0,"Stevens, Jeffrey Todd",A,ACTIVE,,True,General Contractor,False,https://www.absolutecustomconsti.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:09,False,,pending_review,,,,
4059,ABSOLUTE CUSTOM CONSTRUCTION,ABSOLCC864DU,CC,CONSTRUCTION CONTRACTOR,612  E 3RD STREET,,CLE ELUM,WA,98922,(509) 304-8117,2014-03-31,2020-04-04,I,Individual,01,GENERAL,,,603388088.0,"EDGAR, KEVIN RAY",E,EXPIRED,2019-03-28,True,General Contractor,False,https://www.absolutecustomconstr.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.95,completed,2025-08-01 21:04:09,False,,pending_review,,,,
4062,ABSOLUTE DRNGE & HME SLTS LLC,ABSOLDH752C1,CC,CONSTRUCTION CONTRACTOR,1985 LINCOLN CREEK RD,,ROCHESTER,WA,98579,(360) 790-2233,2025-02-21,2027-02-21,L,Limited Liability Company,01,GENERAL,,,605645103.0,"MCBROOM, RICHARD EUGENE",A,ACTIVE,,True,General Contractor,False,https://www.absolutedrngeandhmes.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:11,False,,pending_review,,,,
4068,ABSOLUTE EARTHWORKS LLC,ABSOLEL827L6,CC,CONSTRUCTION CONTRACTOR,4091 Blue Mountain Rd,,Port Angeles,WA,98362,(360) 860-2326,2018-06-26,2026-07-06,L,Limited Liability Company,01,GENERAL,,,604042460.0,"MORTON, CHRISTOPHER WILLIAM",A,ACTIVE,,True,General Contractor,False,https://www.absoluteearthworksll.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:12,False,,pending_review,,,,
4069,ABSOLUTE ELECTRIC INC,ABSOLEI973NQ,EC,ELECTRICAL CONTRACTOR,6715 Ne 63rd Street. Suite 510,,VANCOUVER,WA,98661,(360) 256-2620,2003-08-01,2025-08-01,C,Corporation,01,GENERAL,,,602089046.0,"WARNER, LARRY J",A,ACTIVE,,True,Electrical,False,https://www.absoluteelectricinc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:12,False,,pending_review,,,,
4110,ABSOLUTE PEST CONTROL,ABSOLPC860DK,CC,CONSTRUCTION CONTRACTOR,30875 SR 20 A-102,,OAK HARBOR,WA,98277,(360) 720-2695,2014-03-12,2026-03-12,I,Individual,01,GENERAL,,,603480452.0,"COLEMAN, ROBERT",A,ACTIVE,,True,General Contractor,False,https://www.absolutepestcontrol.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:25,False,,pending_review,,,,
4200,ABYGGA LLC,ABYGGL*824UK,CC,CONSTRUCTION CONTRACTOR,5406 SW Beach Drive Ter,,SEATTLE,WA,98116,(206) 708-9933,2018-03-12,2026-03-17,L,Limited Liability Company,01,GENERAL,,,604200741.0,"ANDERSON, SHAWN PAUL",A,ACTIVE,,True,General Contractor,False,https://www.abyggallc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:52,False,,pending_review,,,,
4201,ABZION,ABZIO**840ON,CC,CONSTRUCTION CONTRACTOR,6218 64TH Ave W,,UNIVERSITY PLACE,WA,98467,(253) 353-5633,2016-09-15,2018-09-15,L,Limited Liability Company,01,GENERAL,,,604032963.0,"Youn, Yeo Bok",E,EXPIRED,2017-06-02,True,General Contractor,False,https://www.abzion.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:52,False,,pending_review,,,,
4202,ABZUYA LLC,ABZUYL*792JB,CC,CONSTRUCTION CONTRACTOR,214 W MORTON ST,,WALLA WALLA,WA,99362,(509) 301-2638,2021-03-24,2025-03-24,L,Limited Liability Company,01,GENERAL,,,604390732.0,"GARCIA, ANTONIO",E,EXPIRED,,True,General Contractor,False,https://www.abzuyallc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:53,False,,pending_review,,,,
4204,AC & JS SERVICE LLC,ACJSSJS763QO,CC,CONSTRUCTION CONTRACTOR,5620 93RD ST SW,APT T105,LAKEWOOD,WA,98499,(253) 217-3435,2024-11-20,2026-11-20,L,Limited Liability Company,01,GENERAL,,,605616036.0,"SANCHEZ LOPEZ, JORGE ALBERTO",A,ACTIVE,,True,General Contractor,False,https://www.acandjsservicellc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:53,False,,pending_review,,,,
4206,AC CONCRETE LLC,ACCONCL784NQ,CC,CONSTRUCTION CONTRACTOR,130 E BROADWAY AVE,,MILTON FREEWATER,OR,97862,(541) 861-2230,2022-08-17,2026-09-10,L,Limited Liability Company,01,GENERAL,,,604951858.0,"MEZA, STEPHANIE",A,ACTIVE,,True,General Contractor,False,https://www.acconcretellc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:53,False,,pending_review,,,,
4216,AC ELECTRIC,ACELE**951LL,EC,ELECTRICAL CONTRACTOR,PO BOX 2153,,WALLA WALLA,WA,99362,(509) 522-4660,2005-06-13,2027-06-13,C,Corporation,01,GENERAL,,,602505901.0,"CUMMINS, ANDY J",A,ACTIVE,,True,Electrical,False,https://www.acelectric.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:56,False,,pending_review,,,,
4218,AC ELECTRIC LLC,ACELEEL918PM,EC,ELECTRICAL CONTRACTOR,2227 72nd Ave SE,,MERCER ISLAND,WA,980402322,(206) 818-9626,2009-10-14,2026-11-19,L,Limited Liability Company,01,GENERAL,,,602957562.0,"PETTY, DARRELL",A,ACTIVE,,True,Electrical,False,https://www.acelectricllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:58,False,,pending_review,,,,
4176,ABSTRACT MASONRY RESTRTN INC,ABSTRMR847D3,CC,CONSTRUCTION CONTRACTOR,681 South 4050 West,,SALT LAKE CITY,UT,84104,(801) 509-4891,2016-03-23,2022-10-01,C,Corporation,01,GENERAL,,,603596338.0,"LAMBERT, JULINE K",E,EXPIRED,2021-01-17,True,General Contractor,False,https://www.abstractmasonryrestr.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:44,False,,pending_review,,,,
4181,ABTEK ACOUSTICS INC,ABTEKAI033MQ,CC,CONSTRUCTION CONTRACTOR,PO BOX 30178,,SPOKANE,WA,99223,(509) 443-1450,1997-07-18,2021-05-07,C,Corporation,01,GENERAL,,,601756880.0,"SCHROER, RICHARD L",E,EXPIRED,2020-11-19,True,General Contractor,False,https://www.abtekacousticsinc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:46,False,,pending_review,,,,
4185,ABUNDANT CONSTRUCTION LLC,ABUNDCL761OF,CC,CONSTRUCTION CONTRACTOR,7530 W SHELTON MATLOCK RD,,SHELTON,WA,98584,(360) 349-6323,2024-09-06,2026-09-06,L,Limited Liability Company,01,GENERAL,,,605579905.0,"PAYMENT, MARLEEN KERRI",S,SUSPENDED,2025-07-03,True,General Contractor,False,https://www.abundantconstruction.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.95,completed,2025-08-01 21:04:47,False,,pending_review,,,,
4186,ABUNDANT CONSTRUCTION LLC,ABUNDCL845M1,CC,CONSTRUCTION CONTRACTOR,PMB 1013-11700 MUKILTEO SPDWY,,MUKILTEO,WA,98275,(206) 489-7111,2016-07-21,2023-02-23,L,Limited Liability Company,01,GENERAL,,,604009937.0,"BARRE, TANYSHA MARIE",E,EXPIRED,2021-09-21,True,General Contractor,False,https://www.abundantconstruction.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.96,completed,2025-08-01 21:04:47,False,,pending_review,,,,
4188,ABUNDANT GRACE LND/GRD SVC LLC,ABUNDGL864RZ,CC,CONSTRUCTION CONTRACTOR,14013 8TH AVE S,,Burien,WA,98168,(206) 327-4272,2014-12-09,2026-12-09,L,Limited Liability Company,BW,LANDSCAPING,,,603450351.0,"DELGADO PULIDO, ALEJANDRO",A,ACTIVE,,True,General Contractor,False,https://www.abundantgracelnd/grd.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:49,False,,pending_review,,,,
4189,ABUNDANT HEATING & A C INC,ABUNDHC007C9,EC,ELECTRICAL CONTRACTOR,126 SW 148TH ST #C100-125,,BURIEN,WA,98166,(206) 244-3393,2000-02-29,2024-10-30,C,Corporation,6A,HVAC/RFRG,,,601848381.0,"BURK, KERRY",E,EXPIRED,2023-05-19,True,HVAC,False,https://www.abundantheatingandac.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:49,False,,pending_review,,,,
4191,ABUNDANT HOME SERVICES PLLC,ABUNDHS774MU,CC,CONSTRUCTION CONTRACTOR,581 E 13TH ST,,LA CENTER,WA,98629,(503) 781-2880,2023-08-01,2025-08-01,L,Limited Liability Company,01,GENERAL,,,605293080.0,"SCHRYVERS, RANDAL HENDRIK",S,SUSPENDED,2024-07-29,True,General Contractor,False,https://www.abundanthomeservices.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:49,False,,pending_review,,,,
4239,AC SERVICES OF WASHINGTON LLC,ACSERSW883RD,CC,CONSTRUCTION CONTRACTOR,4920 SW Homesteader Rd.,,WILSONVILLE,OR,97070,(503) 729-3609,2012-12-04,2025-02-11,L,Limited Liability Company,01,GENERAL,,,603255858.0,"CARPENTER, AARON DAVID",E,EXPIRED,,True,General Contractor,False,https://www.acservicesofwashingt.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:04,False,,pending_review,,,,
4161,ABSOLUTE WINDOWS & DOORS INC,ABSOLWD900LW,CC,CONSTRUCTION CONTRACTOR,4610 NE 131ST ST,,VANCOUVER,WA,98686,(360) 635-3733,2010-07-01,2026-07-31,C,Corporation,01,GENERAL,,,603019488.0,"KIZER, JOSHUA A",A,ACTIVE,,True,General Contractor,False,https://www.absolutewindowsanddo.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:40,False,,pending_review,,,,
4335,ACCESS GARAGE DOORS LLC,ACCESGD821OO,CC,CONSTRUCTION CONTRACTOR,5401 133RD STREET SE,,EVERETT,WA,98208,(503) 235-3033,2018-09-20,2024-11-08,L,Limited Liability Company,OG,OVERHEAD/GARAGE DOORS,,,602798796.0,"JOHNSON, SCOTT ALLEN",E,EXPIRED,,True,General Contractor,False,https://www.accessgaragedoorsllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:32,False,,pending_review,,,,
4336,ACCESS GLASS LLC,ACCESGL803BC,CC,CONSTRUCTION CONTRACTOR,PO BOX 1591,,Hallsville,TX,75650,(808) 634-3425,2020-01-03,2024-01-14,L,Limited Liability Company,01,GENERAL,,,604554360.0,"Akutagawa-Fu, Leah Alicia",E,EXPIRED,2024-01-03,True,General Contractor,False,https://www.accessglassllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:32,False,,pending_review,,,,
4343,ACCESS TELCOM INC,ACCESTI003R6,EC,ELECTRICAL CONTRACTOR,2202 E SPRAGUE AVE,,SPOKANE,WA,99202,(509) 747-2214,2000-12-26,2018-12-26,C,Corporation,09,,,,601471700.0,"BIEL, KENT C",E,EXPIRED,2018-10-04,True,General Contractor,False,https://www.accesstelcominc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:36,False,,pending_review,,,,
4344,ACCESS TELEPHONE SOLUTIONS INC,ACCESTS000MU,EC,ELECTRICAL CONTRACTOR,1475 130TH AVE NE,,BELLEVUE,WA,98005,(425) 649-8424,2000-07-31,2026-08-10,C,Corporation,09,,,,601849981.0,"HUFF, STEVE",A,ACTIVE,,True,General Contractor,False,https://www.accesstelephonesolut.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:36,False,,pending_review,,,,
4345,ACCESS UNLIMITED EXCAVATING,ACCESUE044CW,CC,CONSTRUCTION CONTRACTOR,PO BOX 2271,,OLYMPIA,WA,98507,(360) 956-3726,1996-02-16,2024-07-05,I,Individual,01,GENERAL,,,601690780.0,"TAYLOR, SCOTT GREGG",E,EXPIRED,2024-06-23,True,General Contractor,False,https://www.accessunlimitedexcav.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:36,False,,pending_review,,,,
4346,ACCESS UNLMTD & SECURITY INC,ACCESUS974N7,EC,ELECTRICAL CONTRACTOR,2615 N CINCINNATI STE 101,,SPOKANE,WA,99207,(509) 241-0563,2003-08-25,2027-08-26,C,Corporation,06,LIMITED ENERGY,6A,HVAC/RFRG,602281798.0,"ECKBERG, CHAD",A,ACTIVE,,True,General Contractor,False,https://www.accessunlmtdandsecur.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:37,False,,pending_review,,,,
4387,ACCUFLO AIR SYSTEMS LLC,ACCUFAS841LB,EC,ELECTRICAL CONTRACTOR,PO Box 542,,VERADALE,WA,99037,(509) 921-1035,2016-06-02,2026-06-02,L,Limited Liability Company,6A,HVAC/RFRG,,,603584329.0,"Heath, Michael J",A,ACTIVE,,True,General Contractor,False,https://www.accufloairsystemsllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:49,False,,pending_review,,,,
4137,ABSOLUTE ROMAR CONST LLC,ABSOLRC832JS,CC,CONSTRUCTION CONTRACTOR,11903 SE 206TH ST,,KENT,WA,98031,(206) 734-1164,2017-04-10,2019-04-10,L,Limited Liability Company,01,GENERAL,,,604101787.0,"ROMARNIUC, EUGENIU",E,EXPIRED,2018-10-06,True,General Contractor,False,https://www.absoluteromarconstll.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:34,False,,pending_review,,,,
4138,ABSOLUTE ROOFING,ABSOLR*779PR,CC,CONSTRUCTION CONTRACTOR,621 N GLENN RD,,SPOKANE VALLEY,WA,99206,(208) 215-5090,2023-11-16,2025-11-16,L,Limited Liability Company,01,GENERAL,,,605320678.0,"NORTON, CARISSA EVE",S,SUSPENDED,2024-07-17,True,Roofing,False,https://www.absoluteroofing.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.94,completed,2025-08-01 21:04:34,False,,pending_review,,,,
4141,ABSOLUTE ROT REPAIR INC,ABSOLRR833B6,CC,CONSTRUCTION CONTRACTOR,4210 Sunnyside Blvd.,,MARYSVILLE,WA,98270,(206) 371-4651,2017-01-26,2027-04-11,C,Corporation,01,GENERAL,,,604031753.0,"DROZDOV, OLEG VLADIMIROVICH",A,ACTIVE,,True,General Contractor,False,https://www.absoluterotrepairinc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:34,False,,pending_review,,,,
4146,ABSOLUTE SOLUTIONS RMDLNG LLC,ABSOLSR784D2,CC,CONSTRUCTION CONTRACTOR,430 NW 12TH AVE,,CAMAS,WA,98607,(971) 563-9501,2022-05-10,2024-05-10,L,Limited Liability Company,01,GENERAL,,,604785674.0,"SIBLEY, PAUL DANIEL",E,EXPIRED,2023-03-07,True,General Contractor,False,https://www.absolutesolutionsrmd.com,found,,,,,,,,,,,,,,,,0.85,0.7,0.99,completed,2025-08-01 21:04:35,False,,pending_review,,,,
4148,ABSOLUTE STORM CONST LLC,ABSOLSC780N5,CC,CONSTRUCTION CONTRACTOR,7216 NE 16TH AVE,UNIT 1,VANCOUVER,WA,98665,(360) 726-2219,2022-08-25,2024-08-25,L,Limited Liability Company,01,GENERAL,,,604896443.0,"RENDON VALENTE, WENDY",E,EXPIRED,2024-03-06,True,General Contractor,False,https://www.absolutestormconstll.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:37,False,,pending_review,,,,
4150,ABSOLUTE TEMP CONTROL,ABSOLTC870B5,CC,CONSTRUCTION CONTRACTOR,10362 SE Isaac Dr,,HAPPY VALLEY,OR,97086,(503) 740-1333,2013-01-29,2025-02-25,C,Corporation,SM,Heating/Vent/Air-Conditioning and Refrig (HVAC/R),,,602538032.0,"SANDU, JOHN",E,EXPIRED,,True,General Contractor,False,https://www.absolutetempcontrol.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:37,False,,pending_review,,,,
4158,ABSOLUTE VALUE CONST INC,ABSOLVC815NA,CC,CONSTRUCTION CONTRACTOR,917 PROSPECT AVE,,WALLA WALLA,WA,99362,(509) 386-3579,2019-08-01,2023-08-01,C,Corporation,01,GENERAL,,,604488505.0,"PLASENCIA, JOHN HENRY",E,EXPIRED,2022-07-25,True,General Contractor,False,https://www.absolutevalueconstin.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:40,False,,pending_review,,,,
4193,ABUNDANT TECHNOLOGIES,ABUNDT*793D6,EC,ELECTRICAL CONTRACTOR,PO BOX 603,,COLLEGE PLACE,WA,99324,(509) 525-7288,2021-05-11,2027-05-11,L,Limited Liability Company,06,LIMITED ENERGY,,,602887601.0,"McMakin, Terri L",A,ACTIVE,,True,General Contractor,False,https://www.abundanttechnologies.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:50,False,,pending_review,,,,
4293,ACCEL NET INC,ACCELNI003MR,CC,CONSTRUCTION CONTRACTOR,14705 216TH AVE NE,,WOODINVILLE,WA,98072,(425) 844-8845,2000-07-07,2020-07-13,C,Corporation,BG,APPLIANCES/EQUIPMENT,,,601961479.0,"JOHNSON, NORMAN P",E,EXPIRED,,True,General Contractor,False,https://www.accelnetinc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:20,False,,pending_review,,,,
4294,ACCELERATED CONST & EXCVTN LLC,ACCELCE760PG,CC,CONSTRUCTION CONTRACTOR,631 LARSON RD,,DESMET,ID,83824,(208) 268-8800,2024-09-16,2026-09-16,L,Limited Liability Company,01,GENERAL,,,602538619.0,"WILLMS, MARK DAVID",A,ACTIVE,,True,General Contractor,False,https://www.acceleratedconstande.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:20,False,,pending_review,,,,
4295,ACCELERATED CONST/EXCAVTNG LLC,ACCELCL958PD,CC,CONSTRUCTION CONTRACTOR,631 Larson Rd,,Desmet,ID,83824,(208) 268-8800,2005-10-17,2021-11-26,L,Limited Liability Company,01,GENERAL,,,602538619.0,"WILLMS, MARK David",E,EXPIRED,2020-09-26,True,General Contractor,False,https://www.acceleratedconst/exc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:20,False,,pending_review,,,,
4296,ACCELERATED FABRICATION INC,ACCELFI892QC,CC,CONSTRUCTION CONTRACTOR,PO BOX 1387,,MILTON,WA,983549800,(253) 922-6360,2011-11-03,2019-11-03,C,Corporation,CG,METAL FABRICATION,,,603110771.0,"CARVER, STEVEN C",E,EXPIRED,2019-02-08,True,General Contractor,False,https://www.acceleratedfabricati.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:20,False,,pending_review,,,,
4297,ACCENT BLDG RESTORATION INC,ACCENBR922MN,CC,CONSTRUCTION CONTRACTOR,4711 E. Falcon Dr,Ste 141,Mesa,AZ,85215,(562) 239-2590,2008-07-15,2026-08-14,C,Corporation,01,GENERAL,,,602103248.0,"FAWCETT, ANDREW",A,ACTIVE,,True,General Contractor,False,https://www.accentbldgrestoratio.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:22,False,,pending_review,,,,
4298,ACCENT BUILDERS LLC,ACCENBL001K2,CC,CONSTRUCTION CONTRACTOR,948 BISCUIT RIDGE RD,,WAITSBURG,WA,993617710,(509) 520-6265,2000-05-22,2018-12-06,L,Limited Liability Company,01,GENERAL,,,601962259.0,"READ, GUY PAUL",E,EXPIRED,2017-11-07,True,General Contractor,False,https://www.accentbuildersllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:22,False,,pending_review,,,,
4306,ACCENT FLOOR COVERING,ACCENFC931RF,CC,CONSTRUCTION CONTRACTOR,2891 SE ELLIOT DR,,GRESHAM,OR,97080,(503) 666-5211,2007-12-06,2025-12-06,P,Partnership,SK,Floor Covering and Counter Tops,,,602784171.0,"SKAGGS, RICHARD L",A,ACTIVE,,True,Flooring,False,https://www.accentfloorcovering.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:23,False,,pending_review,,,,
4175,ABSTRACT INTERIORS LLC,ABSTRIL854LJ,CC,CONSTRUCTION CONTRACTOR,31015 76TH AVE NW,,STANWOOD,WA,98292,(425) 231-0756,2015-06-11,2021-06-13,L,Limited Liability Company,SB,"Cabinets, Millwork and Finish Carpentry",,,603497133.0,"THOMPSON, HEATHER MARIE",E,EXPIRED,2021-05-30,True,General Contractor,False,https://www.abstractinteriorsllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:04:44,False,,pending_review,,,,
4270,ACANDL,ACAND**763BK,CC,CONSTRUCTION CONTRACTOR,148 NE 64TH ST,,SEATTLE,WA,98115,(206) 898-0124,2024-01-12,2026-01-12,L,Limited Liability Company,01,GENERAL,,,605301855.0,"ABDULLAH, ZAKIYY SA'ID",S,SUSPENDED,2024-08-09,True,General Contractor,False,https://www.acandl.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:13,False,,pending_review,,,,
4276,ACAR LLC,ACARLL*785LG,CC,CONSTRUCTION CONTRACTOR,10519 SE 213TH ST,,KENT,WA,98031,(206) 294-0658,2022-06-07,2026-12-09,L,Limited Liability Company,01,GENERAL,,,604916807.0,"AUSLER, RICKY LEE-LAMB",A,ACTIVE,,True,General Contractor,False,https://www.acarllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,0.99,completed,2025-08-01 21:05:14,False,,pending_review,,,,
4279,ACB CUSTOM LLC,ACBCUCL780JR,CC,CONSTRUCTION CONTRACTOR,4841 W MARGINAL WAY SW,,SEATTLE,WA,98106,(507) 382-2830,2022-04-19,2024-04-19,L,Limited Liability Company,01,GENERAL,,,604856581.0,"BOWEN, AARON CHRISTOPHER",E,EXPIRED,2023-01-09,True,General Contractor,False,https://www.acbcustomllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:16,False,,pending_review,,,,
4280,ACB4 CONST LABOR/CLEAN UP LLC,ACB4CCL847CA,CC,CONSTRUCTION CONTRACTOR,2520 Suncrest Dr,,CLARKSTON,WA,99403,(206) 769-5534,2016-02-01,2025-02-06,L,Limited Liability Company,01,GENERAL,,,603580433.0,"BAMBOLO, ALEXANDRE CAMUS",E,EXPIRED,,True,General Contractor,False,https://www.acb4constlabor/clean.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:16,False,,pending_review,,,,
4281,ACBC ENTERPRISES INC,ACBCEEI797CS,CC,CONSTRUCTION CONTRACTOR,PO Box 867,,DEMING,WA,98244,(360) 592-5735,2021-03-01,2023-03-01,C,Corporation,01,GENERAL,,,603331277.0,"Clark, Arthur Lionel",E,EXPIRED,2022-02-06,True,General Contractor,False,https://www.acbcenterprisesinc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:16,False,,pending_review,,,,
4282,ACC COMMUNICATIONS LLC,ACCCOCL753MN,CC,CONSTRUCTION CONTRACTOR,311 3RD ST,,CARMI,IL,62821,(618) 384-9768,2025-07-16,2027-07-16,L,Limited Liability Company,RG,Utilities and Telecommunications,,,605927040.0,"FRENCH, JEFFREY D",A,ACTIVE,,True,General Contractor,False,https://www.acccommunicationsllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:17,False,,pending_review,,,,
4290,ACCEL ELECTRIC LLC,ACCELEL982RE,EC,ELECTRICAL CONTRACTOR,4611 90TH ST E,,Tacoma,WA,98446,(253) 405-1891,2002-12-05,2026-12-14,L,Limited Liability Company,01,GENERAL,,,602252536.0,"BILLINGS, BRAD",A,ACTIVE,,True,Electrical,False,https://www.accelelectricllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:19,False,,pending_review,,,,
4332,ACCESS EXCAVATING,ACCESE*853DJ,CC,CONSTRUCTION CONTRACTOR,P O BOX 954,,MOUNT VERNON,WA,98273,(360) 422-8800,2015-03-11,2020-01-18,I,Individual,SI,"Excavation, Grading and Land Clearing",,,602735506.0,"MAESTAS, JEREMY WILLIAM",E,EXPIRED,2019-03-13,True,General Contractor,False,https://www.accessexcavating.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:32,False,,pending_review,,,,
4241,AC Splicing LLC,ACSPLSL802LK,CC,CONSTRUCTION CONTRACTOR,11020 74th Ave E,,PUYALLUP,WA,98373,(253) 733-9372,2020-05-27,2022-05-27,L,Limited Liability Company,RG,Utilities and Telecommunications,,,604618503.0,"Cartwright, Austin William",E,EXPIRED,2021-07-01,True,General Contractor,False,https://www.acsplicingllc.com,found,,,,,,,,,,,,,,,,0.85,0.7,1.0,completed,2025-08-01 21:05:04,False,,pending_review,,,,
