business_name,phone_number,address_line_1,address2,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,processing_status,last_processed
AAA TREE ARBORISTS,(360) 763-6421,10016 EDMONDS WAY,STE C227,EDMONDS,WA,,https://www.aaatreearborists.com,0.85,True,General Contractor,completed,2025-08-01 21:00:35
AAA URETHANE INC,(208) 357-7418,1557 N 800 E STE. A,,SHELLEY,ID,,https://www.aaaurethaneinc.com,0.85,True,General Contractor,completed,2025-08-01 21:00:36
AAA WATER HEATERS INC,(425) 922-0333,6024 ATLAS PL SW,,SEATTLE,WA,,https://www.aaawaterheatersinc.com,0.85,True,General Contractor,completed,2025-08-01 21:00:36
AALVARADO ELECTRIC,(509) 438-0400,2105 N. Steptoe St.#150,,KENNEWICK,WA,,https://www.aalvaradoelectric.com,0.85,True,Electrical,completed,2025-08-01 21:00:50
AAA PLUS MASONRY & TILE,(253) 460-7711,6441 63RD ST W,,UNIVERSITY PLACE,WA,,https://www.aaaplusmasonryandtil.com,0.85,True,General Contractor,completed,2025-08-01 21:00:23
AARON'S WATER GARDENS,(206) 941-8870,28000 NE 142ND PL SPC 24,,DUVALL,WA,,https://www.aaron'swatergardens.com,0.85,True,General Contractor,completed,2025-08-01 21:01:17
AAROW MECHANICAL & HTG,(208) 704-5201,P. O. Box 939,,SPIRIT LAKE,ID,,https://www.aarowmechanicalandht.com,0.85,True,General Contractor,completed,2025-08-01 21:01:20
AAS AND SONS CONSTRUCTION LLC,(253) 334-0836,PO BOX 1252,,TACOMA,WA,,https://www.aasandsonsconstructi.com,0.85,True,General Contractor,completed,2025-08-01 21:01:22
AASGARD CONTRACTING,(509) 630-8173,PO BOX 1621,,WENATCHEE,WA,,https://www.aasgardcontracting.com,0.85,True,General Contractor,completed,2025-08-01 21:01:23
AASIA COOLING & HEATING,(503) 238-0638,415 NE 58 AVE,,PORTLAND,OR,,https://www.aasiacoolingandheati.com,0.85,True,HVAC,completed,2025-08-01 21:01:23
AASVE HOME'S LLC,(253) 306-3430,12238 KOEPPEN RD SE,,RAINIER,WA,,https://www.aasvehome'sllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:23
AB&W CUSTOM & REPAIRS LLC,(509) 528-7071,2540 S UNDERWOOD ST,,KENNEWICK,WA,,https://www.abandwcustomandrepai.com,0.85,True,General Contractor,completed,2025-08-01 21:01:40
AAA KARTAK CO,(425) 438-8000,2720 34th St,,Everett,WA,,https://www.aaakartakco.com,0.85,True,General Contractor,completed,2025-08-01 21:00:15
AAA KARTAK GLASS & CLOSET CORP,(425) 844-8555,2720 34th St,,Everett,WA,,https://www.aaakartakglassandclo.com,0.85,True,General Contractor,completed,2025-08-01 21:00:17
AAA KARTAK STOREFRONT/GLZG INC,(425) 844-8555,2720 34th St,,Everett,WA,,https://www.aaakartakstorefront/.com,0.85,True,General Contractor,completed,2025-08-01 21:00:17
AAA LANDSCAPE & GARDENING INC,(206) 226-2618,28819 122ND AVE SE,,AUBURN,WA,,https://www.aaalandscapeandgarde.com,0.85,True,General Contractor,completed,2025-08-01 21:00:17
AAA LOCKSMITH & SECURITY CNSLT,(206) 448-5625,2106 THIRD AVE,,SEATTLE,WA,,https://www.aaalocksmithandsecur.com,0.85,True,General Contractor,completed,2025-08-01 21:00:17
AAA Maintenance and Repair,(425) 923-7263,4623 191st St Ne,,ARLINGTON,WA,,https://www.aaamaintenanceandrep.com,0.85,True,General Contractor,completed,2025-08-01 21:00:18
AAA METAL WORX,(425) 232-0379,2500 WELLS WAY,,CAMANO ISLAND,WA,,https://www.aaametalworx.com,0.85,True,General Contractor,completed,2025-08-01 21:00:20
AAA WATER HEATERS INC,(425) 455-0895,6024 Atlas Pl Sw,,SEATTLE,WA,,https://www.aaawaterheatersinc.com,0.85,True,General Contractor,completed,2025-08-01 21:00:36
AARON CARTER CONSTRUCTION LLC,(360) 357-8429,120 41ST AVE NE,,OLYMPIA,WA,,https://www.aaroncarterconstruct.com,0.85,True,General Contractor,completed,2025-08-01 21:01:04
AARON DAVIS & SONS HNDYMN SERV,(360) 551-5195,32 HARRIETTE LN,,SEQUIM,WA,,https://www.aarondavisandsonshnd.com,0.85,True,General Contractor,completed,2025-08-01 21:01:04
AARON FOSTER'S RMDLNG SERV LLC,(208) 920-1759,2103 West Riverside Ave Apt 3,,SPOKANE,WA,,https://www.aaronfoster'srmdlngs.com,0.85,True,General Contractor,completed,2025-08-01 21:01:05
AARON HENRY,(808) 295-6979,1404 26TH ST,,ANACORTES,WA,,https://www.aaronhenry.com,0.85,True,General Contractor,completed,2025-08-01 21:01:07
AARON MITCHELL LLC,(970) 903-0438,458 Monroe Ave NE Apt 115,,RENTON,WA,,https://www.aaronmitchellllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:10
Aaron Munson Woodwork&Dsgn LLC,(509) 929-2883,1500 w dolarway suite 501,,ELLENSBURG,WA,,https://www.aaronmunsonwoodworka.com,0.85,True,General Contractor,completed,2025-08-01 21:01:10
AARON PEREZ CONSTRUCTION,(360) 434-7222,9031 ILLAHEE RD NE,,BREMERTON,WA,,https://www.aaronperezconstructi.com,0.85,True,General Contractor,completed,2025-08-01 21:01:11
AAA RESIDENTIAL FRAMING LLC,(206) 679-1769,648 s 200th st,,DES MOINES,WA,,https://www.aaaresidentialframin.com,0.85,True,General Contractor,completed,2025-08-01 21:00:29
AARDVARK SERVICES COOP LLC,(425) 776-0906,23632 HWY 99 STE F456,,EDMONDS,WA,,https://www.aardvarkservicescoop.com,0.85,True,General Contractor,completed,2025-08-01 21:00:59
AARIGHT,(360) 733-0648,580 Summit Pl,,SEDRO WOOLLEY,WA,,https://www.aaright.com,0.85,True,General Contractor,completed,2025-08-01 21:01:01
Aarnie's Construction,(509) 947-0919,1015 Road 55,,PASCO,WA,,https://www.aarnie'sconstruction.com,0.85,True,General Contractor,completed,2025-08-01 21:01:01
AARO CONSTRUCTION INC,(253) 380-2566,31 E SAPPHIRE COURT,,BELFAIR,WA,,https://www.aaroconstructioninc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:01
AARON & HIS BROTHERS LLC,(425) 503-0409,26826 224TH AVE SE,,MAPLE VALLEY,WA,,https://www.aaronandhisbrothersl.com,0.85,True,General Contractor,completed,2025-08-01 21:01:02
AARON ANGELO DEVELOPMENT LTD,(360) 772-1465,6701 HIGHLAND DR,,VANCOUVER,WA,,https://www.aaronangelodevelopme.com,0.85,True,General Contractor,completed,2025-08-01 21:01:02
AARON BERGIN CONSTRUCTION,(509) 954-3891,6406 TIMBER DR,,NINE MILE FALLS,WA,,https://www.aaronberginconstruct.com,0.85,True,General Contractor,completed,2025-08-01 21:01:02
AARON'S LAWN CARE LLC,(253) 569-3551,PO Box 7846,,TACOMA,WA,,https://www.aaron'slawncarellc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:16
Aalvarado Electric Inc,(509) 438-0400,4110 Desert Place,,PASCO,WA,,https://www.aalvaradoelectricinc.com,0.85,True,Electrical,completed,2025-08-01 21:00:50
ABATEMENT & DECONTAM SPEC LLC,(360) 342-4029,3135 Mercer Ave,Suite 104,Bellingham,WA,,https://www.abatementanddecontam.com,0.85,True,General Contractor,completed,2025-08-01 21:01:46
ABATENOW,(503) 849-6995,3405 NE 40TH AVE,,PORTLAND,OR,,https://www.abatenow.com,0.85,True,General Contractor,completed,2025-08-01 21:01:47
ABAY 16 LLC,(206) 434-8379,5900 37TH AVE S APT A23,,SEATTLE,WA,,https://www.abay16llc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:49
ABB INC,(919) 807-5009,305 GREGSON,DRIVE,CARY,NC,,https://www.abbinc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:50
ABBA CONTRACTING,(509) 570-2669,PO BOX 1017,,VERADALE,WA,,https://www.abbacontracting.com,0.85,True,General Contractor,completed,2025-08-01 21:01:52
ABBA Excavating LLC,(253) 851-4067,PO Box 675,,WAUNA,WA,,https://www.abbaexcavatingllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:52
ABC BUILDING,(253) 630-2400,14422 SE 192ND ST,,RENTON,WA,,https://www.abcbuilding.com,0.85,True,General Contractor,completed,2025-08-01 21:02:03
AAE RELIABLE GENERAL CONTR LLC,(253) 431-9639,1732 S 305TH PL,,FEDERAL WAY,WA,,https://www.aaereliablegeneralco.com,0.85,True,General Contractor,completed,2025-08-01 21:00:44
AAGRO TREE SERVICE INC,(253) 839-1161,1021 SO 312TH ST,,FEDERAL WAY,WA,,https://www.aagrotreeserviceinc.com,0.85,True,General Contractor,completed,2025-08-01 21:00:45
AAI CONTRACTING,(509) 904-2117,9116 E SPRAGUE AVE #604,,SPOKANE,WA,,https://www.aaicontracting.com,0.85,True,General Contractor,completed,2025-08-01 21:00:45
AALARADO ELECTRIC INC,(509) 438-0400,2105 N. STEPTOE ST TRLR 150,,KENNEWICK,WA,,https://www.aalaradoelectricinc.com,0.85,True,Electrical,completed,2025-08-01 21:00:47
AALL-RITE LAWN CARE SERVCS LLC,(509) 342-8590,PO BOX 377,,ELK,WA,,https://www.aall-ritelawncareser.com,0.85,True,General Contractor,completed,2025-08-01 21:00:48
AALL-RITE SERVICES,(509) 991-4926,4351 ALLEN RD,,ELK,WA,,https://www.aall-riteservices.com,0.85,True,General Contractor,completed,2025-08-01 21:00:48
AALPHA PACIFIC CO,(206) 285-5559,PO BOX 70324,,SEATTLE,WA,,https://www.aalphapacificco.com,0.85,True,General Contractor,completed,2025-08-01 21:00:50
AARON CARRIVEAU ENTS LLC,(253) 334-9549,412 8TH ST sw #3,,AUBURN,WA,,https://www.aaroncarriveauentsll.com,0.85,True,General Contractor,completed,2025-08-01 21:01:04
AB GROUP LLC,(360) 975-9610,9710 NE 119TH ST,,VANCOUVER,WA,,https://www.abgroupllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:34
AB MASONRY,(425) 480-2656,19010 NE Redmond Rd,,Redmond,WA,,https://www.abmasonry.com,0.85,True,General Contractor,completed,2025-08-01 21:01:35
AB MYLORTIS LLC,(971) 998-3229,872 EAST BROADWAY,,GOLDENDALE,WA,,https://www.abmylortisllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:35
AB POWER BUILDERS,(360) 862-2222,2218 SE 2ND PL,,RENTON,WA,,https://www.abpowerbuilders.com,0.85,True,General Contractor,completed,2025-08-01 21:01:35
AB PROOFING SOLUTIONS LLC,(253) 617-8256,38216 42nd Ave S,,Auburn,WA,,https://www.abproofingsolutionsl.com,0.85,True,Roofing,completed,2025-08-01 21:01:35
AB ROCKERIES & CONSTRUCTION,(509) 992-8207,25125 E Trent Ave,,NEWMAN LAKE,WA,,https://www.abrockeriesandconstr.com,0.85,True,General Contractor,completed,2025-08-01 21:01:37
AB WIESINGER METAL FAB INC,(541) 928-1772,1772 WHITECLIFF DR,,ALBANY,OR,,https://www.abwiesingermetalfabi.com,0.85,True,General Contractor,completed,2025-08-01 21:01:38
AARDVARK GROUNDWORKS,(541) 490-0857,1710 EUGENE ST,,HOOD RIVER,OR,,https://www.aardvarkgroundworks.com,0.85,True,General Contractor,completed,2025-08-01 21:00:59
AATW CONTRACTING CORP,(206) 499-1359,16849 427th PL SE,,NORTH BEND,WA,,https://www.aatwcontractingcorp.com,0.85,True,General Contractor,completed,2025-08-01 21:01:25
AAVIKKO LLC,(509) 760-9768,710 GEORGE WASHINGTON WAY,,RICHLAND,WA,,https://www.aavikkollc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:26
AAWNINGS/SUNROOMS/DISTNCTN INC,(360) 681-2727,141 TIMBERLINE DR,,SEQUIM,WA,,https://www.aawnings/sunrooms/di.com,0.85,True,General Contractor,completed,2025-08-01 21:01:26
AAZ LLC,(425) 737-1753,1803 145th St SW,,LYNNWOOD,WA,,https://www.aazllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:26
AB CARPENTERS CORP,(253) 961-1087,11402 22ND AVE E #95,,TACOMA,WA,,https://www.abcarpenterscorp.com,0.85,True,General Contractor,completed,2025-08-01 21:01:28
AB CONCRETE LLC,(425) 319-8328,7101 LOWER RIDGE RD,,EVERETT,WA,,https://www.abconcretellc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:29
AB CONSTRUCTION LLC,(425) 772-0121,5632 146TH ST SW,,EDMONDS,WA,,https://www.abconstructionllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:31
ABARCAS WINDOW & GTTR CLNING,(509) 630-6127,1014 N DOLFAY LN APT #6,,EAST WENATCHEE,WA,,https://www.abarcaswindowandgttr.com,0.85,True,General Contractor,completed,2025-08-01 21:01:46
AARON'S PAINTING & CONST SRVS,(208) 290-4376,PO BOX 326,,BLANCHARD,ID,,https://www.aaron'spaintingandco.com,0.85,True,Painting,completed,2025-08-01 21:01:16
ABC IT HAPPEN LLC,(253) 851-0883,2004 34TH AVE NW,,GIG HARBOR,WA,,https://www.abcithappenllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:13
ABC LANDSCAPING & MORE LLC,(360) 820-0446,284 POLLMAN CIRCLE,,LYNDEN,WA,,https://www.abclandscapingandmor.com,0.85,True,General Contractor,completed,2025-08-01 21:02:13
ABC MULTIPLE LLC,(509) 205-8412,5426 D #143 N Road 68,,PASCO,WA,,https://www.abcmultiplellc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:15
ABC PUNCHLIST LLC,(206) 898-8337,2831 NE 105TH STREET,,SEATTLE,WA,,https://www.abcpunchlistllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:16
ABC SEAL COATING,(360) 910-4225,3905 NE 56TH AVE,,VANCOUVER,WA,,https://www.abcsealcoating.com,0.85,True,General Contractor,completed,2025-08-01 21:02:18
ABC SEAMLESS SIDING/GUTTER INC,(509) 248-6200,715 1/2 E VIOLA AVE,,YAKIMA,WA,,https://www.abcseamlesssiding/gu.com,0.85,True,General Contractor,completed,2025-08-01 21:02:18
ABEL S CARPET,(562) 322-1092,3844 S Bates Dr,,SPOKANE VALLEY,WA,,https://www.abelscarpet.com,0.85,True,General Contractor,completed,2025-08-01 21:02:34
AARON SITZMANN CONST LLC,(425) 444-4145,10663 NE 132ND PL,,KIRKLAND,WA,,https://www.aaronsitzmannconstll.com,0.85,True,General Contractor,completed,2025-08-01 21:01:11
AARON'S BULLDOZING LLC,(206) 571-9085,149 7TH AVE W,,KIRKLAND,WA,,https://www.aaron'sbulldozingllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:13
AARON'S CARPENTRY,(206) 335-6758,4259 S 173RD ST,,SEATAC,WA,,https://www.aaron'scarpentry.com,0.85,True,General Contractor,completed,2025-08-01 21:01:13
AARON'S CARPET,(425) 829-3790,P.O. Box 885,,DUVALL,WA,,https://www.aaron'scarpet.com,0.85,True,General Contractor,completed,2025-08-01 21:01:13
AARON'S EXVTNG & CONST,(425) 923-0359,6912 137TH DR NE,,LAKE STEVENS,WA,,https://www.aaron'sexvtngandcons.com,0.85,True,General Contractor,completed,2025-08-01 21:01:14
AARON'S LANDSCAPING,(253) 222-6955,816 135TH STREET SOUTH,,TACOMA,WA,,https://www.aaron'slandscaping.com,0.85,True,General Contractor,completed,2025-08-01 21:01:16
AARON'S LANDSCAPING LLC,(253) 222-6955,11339 Bald Hill Rd SE,,YELM,WA,,https://www.aaron'slandscapingll.com,0.85,True,General Contractor,completed,2025-08-01 21:01:16
AB FINE HOMES LLC,(360) 898-1619,871 E Beach Dr,,UNION,WA,,https://www.abfinehomesllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:32
ABBSCO LLC,(509) 939-6156,28309 S. OLD HWY 195/118,,SPANGLE,WA,,https://www.abbscollc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:59
ABC & D HOME SERVICES LLC,(360) 481-9896,831 SW William Ave,,CHEHALIS,WA,,https://www.abcanddhomeservicesl.com,0.85,True,General Contractor,completed,2025-08-01 21:01:59
ABC 2020 INC,(360) 815-2169,1050 Larrabee Ave,Ste 104  #424,BELLINGHAM,WA,,https://www.abc2020inc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:01
ABC ABLE SEPTIC,(253) 691-0770,109 WASHINGTON AVE N,,EATONVILLE,WA,,https://www.abcableseptic.com,0.85,True,General Contractor,completed,2025-08-01 21:02:01
ABC BUILDERS LLC,(206) 601-6613,700 NW GILMAN BLVD # 124,,ISSAQUAH,WA,,https://www.abcbuildersllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:03
AAT Inc,(253) 228-9444,3316 SW 329th ST,,AUBURN,WA,,https://www.aatinc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:25
"ABBACOM, INC",(801) 280-2171,1635 W GUMWOOD AVE,,SALT LAKE CITY,UT,,"https://www.abbacom,inc.com",0.85,True,General Contractor,completed,2025-08-01 21:01:53
ABBASON'S ARTISTRUCTURE LLC,(208) 660-0898,Po Box 1749,,SPIRIT LAKE,ID,,https://www.abbason'sartistructu.com,0.85,True,General Contractor,completed,2025-08-01 21:01:53
ABBC LLC,(206) 518-0630,1020 NORTH TACOMA AVE,,TACOMA,WA,,https://www.abbcllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:53
ABBCM LLC,(206) 443-6499,300 ELLIOTT AVE W STE 250,,SEATTLE,WA,,https://www.abbcmllc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:53
ABBEY CAPITOL FLOORS & INTERRS,(360) 357-5559,1217 COOPER POINT RD SW,,OLYMPIA,WA,,https://www.abbeycapitolfloorsan.com,0.85,True,Flooring,completed,2025-08-01 21:01:53
ABBEY CARPET & FLOOR OF TACOMA,(253) 472-9686,3320 S G ST,,TACOMA,WA,,https://www.abbeycarpetandflooro.com,0.85,True,Flooring,completed,2025-08-01 21:01:55
ABBEY CARPET & FLR OF PUYALLUP,(253) 445-1122,708 E MAIN,,PUYALLUP,WA,,https://www.abbeycarpetandflrofp.com,0.85,True,General Contractor,completed,2025-08-01 21:01:55
ABC Home & Comm Mnt & Clng Svc,(206) 947-9941,26234 Tuckerman Ave NE,,KINGSTON,WA,,https://www.abchomeandcommmntand.com,0.85,True,General Contractor,completed,2025-08-01 21:02:12
ABAT BUILDERS INC,(224) 612-5480,10700 W HIGGINS RD STE 350,,ROSEMONT,IL,,https://www.abatbuildersinc.com,0.85,True,General Contractor,completed,2025-08-01 21:01:46
ABIEL CONSTRUCTION CO LLC,(206) 851-6619,1700 WESTLAKE AVE,SUITE 200,SEATTLE,WA,,https://www.abielconstructioncol.com,0.85,True,General Contractor,completed,2025-08-01 21:02:45
ABILITY FENCE,(425) 831-7979,39635 SE SPRUCE ST,,SNOQUALMIE,WA,,https://www.abilityfence.com,0.85,True,General Contractor,completed,2025-08-01 21:02:46
ABIRAY LANDSCAPE,(360) 920-8699,1446 Foxtail St.,,LYNDEN,WA,,https://www.abiraylandscape.com,0.85,True,General Contractor,completed,2025-08-01 21:02:48
ABIS,(253) 508-9066,2927 Longhorn Loop,,Ellensburg,WA,,https://www.abis.com,0.85,True,General Contractor,completed,2025-08-01 21:02:48
ABJ ENTERPRISE LLC,(425) 533-1423,1900 S Puget Dr Suite 206,,RENTON,WA,,https://www.abjenterprisellc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:48
ABM ELECT & LIGHTING SOL INC,(949) 888-2340,14141 SOUTH FWY,STE 477,SUGAR LAND,TX,,https://www.abmelectandlightings.com,0.85,True,General Contractor,completed,2025-08-01 21:03:06
ABA CLEANING SERVICES LLC,(253) 355-7980,6108 E Portland Ave,,TACOMA,WA,,https://www.abacleaningservicesl.com,0.85,True,General Contractor,completed,2025-08-01 21:01:40
ABACO HOMES,(360) 210-5566,755 FAIRWAY DR,,WASHOUGAL,WA,,https://www.abacohomes.com,0.85,True,General Contractor,completed,2025-08-01 21:01:43
ABACUS ELECTRIC CO,(253) 984-1611,PO Box 1030,,MILTON,WA,,https://www.abacuselectricco.com,0.85,True,Electrical,completed,2025-08-01 21:01:43
ABACUS ELECTRIC CONTRACTNG INC,(509) 924-7565,216 S ASHTON,,GREENACRES,WA,,https://www.abacuselectriccontra.com,0.85,True,Electrical,completed,2025-08-01 21:01:43
ABACUS RESOURCE MANAGEMENT CO,(503) 277-5251,12655 SW Center Street,Suite 250,BEAVERTON,OR,,https://www.abacusresourcemanage.com,0.85,True,General Contractor,completed,2025-08-01 21:01:43
ABALONE PAINT + DESIGN LLC,(503) 516-1771,5246 NE ALAMEDA ST,,PORTLAND,OR,,https://www.abalonepaint+designl.com,0.85,True,Painting,completed,2025-08-01 21:01:44
ABARCA LANDSCAPE & CONST LLC,(206) 480-8665,12909 SE 258TH ST,,KENT,WA,,https://www.abarcalandscapeandco.com,0.85,True,General Contractor,completed,2025-08-01 21:01:44
ABBIES ALBA,(425) 354-8145,6811 129TH PL SE,,BELLEVUE,WA,,https://www.abbiesalba.com,0.85,True,General Contractor,completed,2025-08-01 21:01:58
ABD PAINTING LLC,(773) 301-6555,16619 LARCH WAY L302,,LYNNWOOD,WA,,https://www.abdpaintingllc.com,0.85,True,Painting,completed,2025-08-01 21:02:27
ABD PROPERTIES LLC,(253) 229-7036,PO Box 1013,,WAUNA,WA,,https://www.abdpropertiesllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:27
ABE BERGAMO LLC,(208) 791-2946,1110 21st Street,,LEWISTON,ID,,https://www.abebergamollc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:28
ABE'S CARPET INSTALLATION,(360) 260-1260,8716 NE 86TH STREET,,VANCOUVER,WA,,https://www.abe'scarpetinstallat.com,0.85,True,General Contractor,completed,2025-08-01 21:02:28
ABE'S LAWN & HOUSE SERVICE LLC,(509) 760-1341,8547 RD 12 SW,,ROYAL CITY,WA,,https://www.abe'slawnandhouseser.com,0.85,True,General Contractor,completed,2025-08-01 21:02:30
ABEL GENERAL CONTRACTING LLC,(509) 319-5818,1007 N VIEWMONT RD,,GREENACRES,WA,,https://www.abelgeneralcontracti.com,0.85,True,General Contractor,completed,2025-08-01 21:02:31
ABEL PATTERSON LLC,(503) 298-3267,1305 NW SLUMAN ROAD,,VANCOUVER,WA,,https://www.abelpattersonllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:33
ABBA ROOFING & CONSTR LLC,(425) 891-7269,16514 363RD AVE SE,,SULTAN,WA,,https://www.abbaroofingandconstr.com,0.85,True,Roofing,completed,2025-08-01 21:01:52
ABC SIDING & RENOVATIONS LLC,(253) 999-7859,PO BOX 370692,,Las Vegas,NV,,https://www.abcsidingandrenovati.com,0.85,True,General Contractor,completed,2025-08-01 21:02:19
ABC STONE WORKS LLC,(206) 771-5720,230 AUBURN WAY S SUITE 1B,,AUBURN,WA,,https://www.abcstoneworksllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:19
ABC SUN CONTROL,(949) 825-7940,23042 Mill Creek Drive,,LAGUNA HILLS,CA,,https://www.abcsuncontrol.com,0.85,True,General Contractor,completed,2025-08-01 21:02:21
ABC-ABLE SEPTIC SERVICE INC,(360) 832-4405,40822 Mt Hwy,,EATONVILLE,WA,,https://www.abc-ablesepticservic.com,0.85,True,General Contractor,completed,2025-08-01 21:02:22
ABCARPET,(360) 815-2572,3025 E Smith Rd,,BELLINGHAM,WA,,https://www.abcarpet.com,0.85,True,General Contractor,completed,2025-08-01 21:02:24
ABCDE PAVING AND CONST LLC,(503) 791-6066,93432 Brownsmead Hill Rd.,,ASTORIA,OR,,https://www.abcdepavingandconstl.com,0.85,True,General Contractor,completed,2025-08-01 21:02:24
ABCM SOLUTIONS LLC,(307) 679-6188,22586 BABCOCK RD,,MOUNT VERNON,WA,,https://www.abcmsolutionsllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:25
ABHE & SVOBODA INC,(952) 447-6025,18100 Dairy Lane,,Jordan,MN,,https://www.abheandsvobodainc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:43
ABC HOME REPAIR LLC,(360) 499-3752,3956 Happy Valley Road,,SEQUIM,WA,,https://www.abchomerepairllc.com,0.85,True,General Contractor,completed,2025-08-01 21:02:12
ABODE-PRO LLC,(509) 879-6612,1204 E NORA AVE,,SPOKANE,WA,,https://www.abode-prollc.com,0.85,True,General Contractor,completed,2025-08-01 21:03:14
ABOUREZK & CO HOME CARE,(509) 656-4567,PO BOX 38,,ROSLYN,WA,,https://www.abourezkandcohomecar.com,0.85,True,General Contractor,completed,2025-08-01 21:03:15
