business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
C&R ELECTRICAL LLC,CRELEEL760CN,ELECTRICAL CONTRACTOR,1105 e 55th st,,Tacoma,WA,98404,(253) 223-0704,"BOSTAN, CORNELIU",https://www.cnr-electrical.com/,Electrician,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:16:17.392627,,2025-08-02 05:26:41.562493,,
CADE PLUMBING LLC,CADEPPL782O3,PLUMBING CONTRACTOR,34416 27TH AVE SW,,FEDERAL WAY,WA,98023,(206) 941-9721,"EBSEN, DAMIEN MAURICE",https://federalwayplumbing.pro/,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:27:44.511636,,2025-08-02 05:26:41.562493,,
CAIRN DESIGN & CONST LLC,CAIRNDC831DB,CONSTRUCTION CONTRACTOR,16009 51ST AVE SE,,BOTHELL,WA,98012,(360) 393-9606,"MITCHELL, TYLER ALLAN",https://www.cairndc.com/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:32:23.846431,,2025-08-02 05:26:41.562493,,
CALCO CUSTOMS LLC,CALCOCL798LA,CONSTRUCTION CONTRACTOR,11712 261ST AVE CT E,,Buckley,WA,98321,(253) 576-0734,"DEMPE, JUSTIN THOMAS",https://www.calcocustoms.com/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:33:07.879797,,2025-08-02 05:26:41.562493,,
CALIBER PLUMBING SERVICES LLC,CALIBPS768JA,PLUMBING CONTRACTOR,2013 129TH PL SE,,EVERETT,WA,98208,(206) 940-2641,"STEPHENS, ANTHONY LEON",https://caliberplumbingservice.com/,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:37:10.251835,,2025-08-02 05:26:41.711569,,
CALL KEITH LLC,CALLKKL773QO,CONSTRUCTION CONTRACTOR,1610 28TH PL SE,,PUYALLUP,WA,98374,(253) 904-4780,"TRYON, KEITH R",https://callkeith253.com/,Handyman,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:39:19.076234,,2025-08-02 05:26:41.711569,,
CALL RYAN LNDSCPG & MAINT LLC,CALLRRL780Q2,CONSTRUCTION CONTRACTOR,520 BRONSON W NE,,RENTON,WA,98056,(206) 919-0696,"TOLEDO, RYAN CHE",https://callryanlandscaping.com/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:39:38.634277,,2025-08-02 05:26:41.711569,,
CAMBIUM INC,CAMBII*020KG,CONSTRUCTION CONTRACTOR,701 34TH AVE,,SEATTLE,WA,98122,(206) 860-7625,"MOSHIER, TIMOTHY JOHN",https://www.cambiumlandscape.com/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:47:01.756937,,2025-08-02 05:26:41.711569,,
CAMP ROOFING LLC,CAMPRRL854RW,CONSTRUCTION CONTRACTOR,11410 ne 124th st 181,,KIRKLAND,WA,98034,(425) 496-5570,"SILVA, ROGERIO BRAZ D O",http://camp-roofing.com/,Roofing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:52:24.912516,,2025-08-02 05:26:41.711569,,
CAMPBELL AND SONS ROOFING LLC,CAMPBSR844KB,CONSTRUCTION CONTRACTOR,1038 SW 122nd St C303,,SEATTLE,WA,98146,(206) 768-0526,"Campbell, Donald Leslie",https://www.campbellandsonsroofing.com/,Roofing,,,0.95,1.00,0.95,,completed,approved_download,2025-08-07 04:52:45.254493,,2025-08-02 05:26:41.711569,,
CAMS PLUMBING & SERVICES LLC,CAMSPPS773JQ,PLUMBING CONTRACTOR,401 E 82ND ST,,TACOMA,WA,98404,(253) 678-3853,"DURBIN, CAMERON LEE",https://www.camsplumbingservices.com/about,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:55:14.307934,,2025-08-02 05:26:41.711569,,
CAN DO HANDYMAN LLC,CANDODH817JK,CONSTRUCTION CONTRACTOR,13815 SR 9 SE,,Snohomish,WA,98296,(425) 879-9380,"Johnson, Brett Alan",https://www.thecandohandyman.com/,Handyman,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:56:41.474992,,2025-08-02 05:26:41.711569,,
CANRIGHT CONSTRUCTION LLC,CANRICL870N9,CONSTRUCTION CONTRACTOR,4221 23RD AVE. W.,,SEATTLE,WA,98199,(206) 281-0220,"CANRIGHT, GREGORY SEAN",https://canrightconstruction.net,Home Builder,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 02:32:34.792992,,2025-08-02 05:26:41.711569,,
CANZLER TREE SERVICE INC,CANZLTS055OH,CONSTRUCTION CONTRACTOR,1615 E 97TH ST E,,TACOMA,WA,98445,(253) 531-7510,"CANZLER, RICHARD P",https://canzlertreeservice.com/,Tree Service,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:37:10.840925,,2025-08-02 05:26:41.711569,,
CAPEZIO HOMES LLC,CAPEZHL954QH,CONSTRUCTION CONTRACTOR,5718 MCLANE CREEK CT SW,,OLYMPIA,WA,98512,(360) 867-1094,"CAPEZIO, JEFFREY GEORGE",https://capeziohomes.com/,Home Builder,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:38:00.201794,,2025-08-02 05:26:41.711569,,
CAPITAL GLASS,CAPITG*820M4,CONSTRUCTION CONTRACTOR,3635 WIGGINS RD SE,,OLYMPIA,WA,98501,(360) 352-4416,"Wolden, Matthew Todd",https://www.discoverjblm.com/directory/capital-glass-listing-2411.aspx,Window/Glass Repair,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:38:55.883601,,2025-08-02 05:26:41.711569,,
CAPITOL DUCT CLEANING,CAPITDC862CJ,CONSTRUCTION CONTRACTOR,PO BOX 220,,SPANAWAY,WA,98387,(253) 383-3313,"LAWRENCE, CHARLES ADAM",https://capitolductcleaning.com,Duct Cleaning,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 02:48:03.701445,,2025-08-02 05:26:41.711569,,
CARBIDE CONSTRUCTION SERVICES,CARBICS865NN,CONSTRUCTION CONTRACTOR,"6830 NE BOTHELL WAY, STE C451",,KENMORE,WA,98028,(425) 686-8110,"SMITH, JARED CHRISTOPHER",https://carbidecs.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:54:17.936413,,2025-08-02 05:26:41.711569,,
CARDINAL HEATING & AIR,CARDIHA760JC,CONSTRUCTION CONTRACTOR,13649 NE 126th Place,Suite 101,KIRKLAND,WA,98034,(425) 827-9997,"LAI, DANIEL",https://cardinalheating.com/,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:56:44.414324,,2025-08-02 05:26:41.711569,,
CARKEEK CONSTRUCTION LLC,CARKECL822RL,CONSTRUCTION CONTRACTOR,15022 59TH DR SE,,SNOHOMISH,WA,98296,(425) 275-8898,"MORTON, R SCOTT",https://carkeekconstruction.com/about/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:00:12.722196,,2025-08-02 05:26:41.711569,,
CARLEY CONSTRUCTION INC,CARLECI001CA,CONSTRUCTION CONTRACTOR,750 Ericksen Ave NE Ste 101,,BAINBRIDGE ISLAND,WA,98110,(206) 780-0504,"CARLEY, DAVID W",https://www.carleyconstruction.com/,Bathroom/Kitchen Remodel,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 03:00:36.512605,,2025-08-02 05:26:41.711569,,
CARLI TRUCKING BY LOOKER LLC,CARLITL811JB,CONSTRUCTION CONTRACTOR,PO Box 907,,PUYALLUP,WA,983710079,(253) 255-7375,"CARLI, CHELSY MARIE",https://www.carlitrucking.com/,Concrete,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:00:49.426310,,2025-08-02 05:26:41.711569,,
CARLIN'S CONSTRUCTION INC,CARLICI941JD,CONSTRUCTION CONTRACTOR,4015 CHESTNUT DR W,,UNIVERSITY PLACE,WA,98466,(253) 564-9392,"CARLIN, STEVE LOUIS",http://www.carlinsconstruction.com/,Landscaping,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:01:30.811626,,2025-08-02 05:26:41.711569,,
CARLOS LANDSCAPING,CARLOL*782PP,CONSTRUCTION CONTRACTOR,7420 HWY 3,,BREMERTON,WA,98312,(360) 338-2735,"PABLO-JOSE, CARLOS ROLANDO",https://carloslandascapingllc.com/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:02:37.537965,,2025-08-02 05:26:41.711569,,
CARLSON LANDSCAPE LLC,CARLSLL884JE,CONSTRUCTION CONTRACTOR,281 Dodge Road,,Camano Island,WA,98282,(360) 387-7747,"CARLSON, REBECCA A",https://www.carlson-landscape.com/contact,Landscaping,,,0.95,1.00,0.95,,completed,approved_download,2025-08-07 03:05:35.655991,,2025-08-02 05:26:41.711569,,
CARLSON MECHANICAL,CARLSM*95367,ELECTRICAL CONTRACTOR,15209 Broadway Ave,,SNOHOMISH,WA,98296,(206) 533-0685,"Lee, Mark B",https://carlsonmech.com,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:06:09.846993,,2025-08-02 05:26:41.711569,,
CARLSON TREE CARE LLC,CARLSTC788BR,CONSTRUCTION CONTRACTOR,606 HOLLY LANE,,SHELTON,WA,98584,(360) 490-7001,"CARLSON, DUSTIN",https://carlsontreecarellc.com/,Tree Service,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:06:34.913247,,2025-08-02 05:26:41.711569,,
CARMICHAEL CARPENTRY,CARMIC*783RH,CONSTRUCTION CONTRACTOR,11614 TROMBLEY RD,,SNOHOMISH,WA,98290,(425) 445-9780,"CARMICHAEL, KEVIN JEROME",https://carmichaelcarpentry.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:07:55.822204,,2025-08-02 05:26:41.711569,,
CARMINE'S FINE WOODWORKING INC,CARMIFW112BR,CONSTRUCTION CONTRACTOR,P O BOX 69256,,SEATTLE,WA,98168,(206) 433-6895,"RUGGIERO, CARMINE",https://carminesfinewoodworking.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:08:14.703732,,2025-08-02 05:26:41.711569,,
CARPORTS OF WASHINGTON INC,CARPOWI945BR,CONSTRUCTION CONTRACTOR,PO BOX 2389,,BUCKLEY,WA,98321,(360) 897-1200,"ROMERO, JOSE CEJA",https://carportsofwashington.com/contact-us/,Awning/Patio/Carport,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:17:21.392394,,2025-08-02 05:26:41.865370,,
CARRILLO'S LANDSCAPING LLC,CARRILL827LN,CONSTRUCTION CONTRACTOR,16860 STATE ROUTE 536,,MOUNT VERNON,WA,98273,(360) 540-2650,"CARRILLO, LUIS JAVIER",https://carrilloslandscapingllc.com/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:21:58.154593,,2025-08-02 05:26:41.865370,,
CARTOZIAN FLOORING & INTERIORS,CARTOFI760L7,CONSTRUCTION CONTRACTOR,49 St Helens Ave,,TACOMA,WA,98402,(253) 474-8433,"MCLAIN, RACHEL EILEN",https://www.cartozian.com/,Flooring,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 03:26:35.924110,,2025-08-02 05:26:41.865370,,
CASCADE CARPET CARE,CASCACC995L5,CONSTRUCTION CONTRACTOR,PO Box 333,,LYNDEN,WA,982649506,(360) 354-5042,"MORRISON, CALVIN JOHN",https://www.cascadecarpetcare.com/contact,Carpet Cleaning,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:32:41.250428,,2025-08-02 05:26:41.865370,,
CASCADE CENTRAL VACUUMS LLC,CASCACV862P3,CONSTRUCTION CONTRACTOR,1923 8TH STREET CT SW,,PUYALLUP,WA,98371,(253) 652-9741,"WALLER, SHAWN MICHAEL",https://cascadecentralvacuum.com/,Duct Cleaning,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:33:51.873328,,2025-08-02 05:26:41.865370,,
CASCADE CRAFTSMAN LLC,CASCACL775CW,CONSTRUCTION CONTRACTOR,937 MYRTINE ST,,ENUMCLAW,WA,98022,(253) 409-5353,"LAFLEUR, CHANCE",https://www.cascadecraftsman.net/,Concrete,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:38:08.824574,,2025-08-02 05:26:41.865370,,
CASCADE DOZING LLC,CASCADL962J1,CONSTRUCTION CONTRACTOR,22215 SE 50TH ST,,ISSAQUAH,WA,98029,(425) 391-4609,"AGNEW, JAMES PATRICK",https://cascadedozing.com/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:40:12.119425,,2025-08-02 05:26:41.865370,,
CASCADE ECOLOGY LLC,CASCAEL811QD,CONSTRUCTION CONTRACTOR,13822 248TH AVE SE,,ISSAQUAH,WA,98027,(206) 472-4878,"DAVIS, SCOTT BREKKE",https://cascadeecology.com,Landscaping,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:41:07.001490,,2025-08-02 05:26:41.865370,,
CASCADE ENERGY SERV ELEC LLC,CASCAES783NK,ELECTRICAL CONTRACTOR,1125 VERNON RD,,LAKE STEVENS,WA,98258,(425) 239-5273,"MUGRAGE, WILLIAM A",https://cascadeenergyelectrical.com/car-charging-station-installation-lake-stevens/,Electrician,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:42:07.856156,,2025-08-02 05:26:41.865370,,
CASCADE ENERGY SERVICES LLC,CASCAES843M6,CONSTRUCTION CONTRACTOR,1125 VERNON RD,,LAKE STEVENS,WA,98258,(425) 870-6330,"MUGRAGE, WILLIAM ADAM",https://cesheatingandcooling.com/contact-cascade-enery-services/,Heating and Cooling,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 03:42:55.345567,,2025-08-02 05:26:41.865370,,
CASCADE FENCE CO INC,CASCAFC066RB,CONSTRUCTION CONTRACTOR,PO BOX 1709,,SNOHOMISH,WA,982911709,(360) 568-3571,"HUTZENBILER, DAVID P",https://www.cascadefencewa.com/,Fence,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:43:27.869156,,2025-08-02 05:26:41.865370,,
CASCADE GUTTER SERVICE INC,CASCAGS981BM,CONSTRUCTION CONTRACTOR,10624 DISTRICT LINE RD,,BURLINGTON,WA,98233,(360) 757-1004,"Calhoun, Cheryl Lynn",https://cgutter.com/,Gutters,,,0.80,0.60,0.80,,completed,approved_download,2025-08-07 03:45:31.007752,,2025-08-02 05:26:41.865370,,
CASCADE HOME AND DECK LLC,CASCAHD760NH,CONSTRUCTION CONTRACTOR,2602 MAPLE ST,,EVERETT,WA,98201,(425) 301-9029,"CLINE, CHRISTIAN PAUL",https://www.cascadehomeanddeck.com/,Decks & Patios,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:47:16.674811,,2025-08-02 05:26:41.865370,,
CASCADE PEST CONTROL,CASCAPC952RL,CONSTRUCTION CONTRACTOR,1430 Bickford Ave,,Snohomish,WA,98290,(425) 641-6264,"LYNN, KAREN",https://cascadepest.com,Pest Control,,,0.95,1.00,0.95,,completed,approved_download,2025-08-07 03:54:50.830487,,2025-08-02 05:26:41.865370,,
CASCADE RIDGE PAINTING INC,CASCARP792Q4,CONSTRUCTION CONTRACTOR,901 FRONT ST,,LYNDEN,WA,98264,(360) 362-5590,"OLSEN, KNUTE CAMERON",https://www.cascaderidgepainting.com/bellingham,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:56:44.703358,,2025-08-02 05:26:41.865370,,
CASCADE SPECIALTIES LLC,CASCASL885PZ,CONSTRUCTION CONTRACTOR,PO Box 708,,MANCHESTER,WA,98353,(360) 340-2485,"GRAY, NATHAN DEAN",https://cascadespecialtiesllc.com/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:57:43.474190,,2025-08-02 05:26:41.865370,,
CASCADE VIEW CONSTRUCTION INC,CASCAVC772RG,CONSTRUCTION CONTRACTOR,9924 NE 116TH ST,APT 304,KIRKLAND,WA,98034,(425) 540-7069,"ANTOKHIN, KIRILL",https://www.cviewc.com/,Window/Door,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:01:53.390026,,2025-08-02 05:26:41.865370,,
CASCADIA ROOF PROS LLP,CASCARP750CE,CONSTRUCTION CONTRACTOR,1911 SW CAMPUS DR,PMB 622,FEDERAL WAY,WA,98023,(480) 452-3456,"ANONSON, TRAVIS ROBERT ALLEN",https://www.cascadiaroofpros.com/,Roofing,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:06:53.622200,,2025-08-02 05:26:41.865370,,
CASTELLO DESIGN BUILD LLC,CASTEDB806LJ,CONSTRUCTION CONTRACTOR,2616 28th Ave W,,SEATTLE,WA,98199,(310) 425-9054,"Castello, Christopher Louis",https://castellodesignbuild.com,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:12:14.501386,,2025-08-02 05:26:41.865370,,
CASTLE POOLS AND SPA LLC,CASTLPS794Q3,CONSTRUCTION CONTRACTOR,11119 WOODINVILLE DR 106,,BOTHELL,WA,98011,(206) 990-1195,"CASTILLO VALDIVIA, HUGO CESAR",https://www.castlepoolsandspa.com/,Pools and Spas,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:13:25.730398,,2025-08-02 05:26:41.865370,,
CATALEYA'S LANDSCAPING LLC,CATALLL784LZ,CONSTRUCTION CONTRACTOR,34114 35th Ave SW,,Federal Way,WA,98023,(206) 280-1838,"LOPEZ MONZON, DULMAN",https://cataleyasls.com/projects/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:15:44.114508,,2025-08-02 05:26:41.865370,,
CATALYST FLOOR COATINGS,CATALFC777LO,CONSTRUCTION CONTRACTOR,1627 Jills Ct 4,,Bellingham,WA,98226,(360) 220-0311,"MCCREREY, TRENT ALEXANDER",https://catalystcoatings.com/,Concrete,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:16:56.630339,,2025-08-02 05:26:41.865370,,
CAVEMAN'S HOME SOLUTIONS,CAVEMHS753C8,CONSTRUCTION CONTRACTOR,PO BOX 99,,YELM,WA,98597,(253) 273-4459,"BOYD, JAMES A",https://cavemanshomesolution.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:23:18.223526,,2025-08-02 05:26:42.085273,,
CBC Electrical Services LLC,CBCELES854OW,ELECTRICAL CONTRACTOR,11730 Burn Road,,ARLINGTON,WA,98223,(425) 280-5037,"BURKETT, CECIL",https://www.cbcelectricalservices.com/portfolio,Electrician,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:30:54.817619,,2025-08-02 05:26:42.085273,,
CBMM LLC,CBMMLL*815DE,CONSTRUCTION CONTRACTOR,9429 55TH DR NE,,MARYSVILLE,WA,98270,(425) 344-1976,"CORRO HERRERA, ERON",https://www.cbmmhvac.com/,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:32:17.154932,,2025-08-02 05:26:42.085273,,
CEDAR CREST HOMES LLC,CEDARCH942KD,CONSTRUCTION CONTRACTOR,6715 B MARTIN WAY E,,OLYMPIA,WA,98516,(360) 584-5408,"Conner, Jeremiah Andrew",https://cedarcresthomesllc.com,Home Improvement,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:45:02.162782,,2025-08-02 05:26:42.085273,,
CEDAR TREE CONSTRUCTION LLC,CEDARTC791K1,CONSTRUCTION CONTRACTOR,2504 236th St SW,,Brier,WA,98036,(425) 923-3399,"CICERO, ANDREW JOHN",https://www.cedartreeconstructionllc.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:50:41.516612,,2025-08-02 05:26:42.085273,,
CENTRAL DRYWALL & PAINTING LLC,CENTRDP796BD,CONSTRUCTION CONTRACTOR,11412 SE 231ST PL,,KENT,WA,98031,(253) 397-0241,"LARA CAZAREZ, FERNANDO",https://centraldrywallandpainting.com/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:57:30.451973,,2025-08-02 05:26:42.085273,,
CENTURY 21 ROOFING LLC,CENTU2R805MW,CONSTRUCTION CONTRACTOR,827 MEADOWLARK DR,,LYNDEN,WA,98264,(360) 920-4404,"BRISENO CASTELLON, JUAN JOSE",https://century21roofing.com/,Roofing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:01:06.315335,,2025-08-02 05:26:42.085273,,
CERTA PRO PAINTERS OF BOTHELL,CERTAPP918OJ,CONSTRUCTION CONTRACTOR,19231 36TH AVE W STE B-202,,LYNNWOOD,WA,98036,(425) 877-9056,PACIFIC NW HOLDINGS INC,https://certapro.com/lynnwood/our-team/jeff-dahlin/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:03:37.178702,,2025-08-02 05:26:42.085273,,
CERTAPRO PAINTERS OF NORTH SEA,CERTAPN848QA,CONSTRUCTION CONTRACTOR,9252 Greenwood Ave N,,Seattle,WA,98103,(206) 783-4807,"SULLIVAN, JOSEPH STANLEY",https://certapro.com/seattle/,Painting,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 05:04:19.651600,,2025-08-02 05:26:42.085273,,
CERTAPRO PAINTERS OF OLYMPIA,CERTAPO773ON,CONSTRUCTION CONTRACTOR,202 Central St NE,Suite 100,Olympia,WA,98506,(360) 726-3388,"AURICH, STEPHANIE AMANDA",https://certapro.com/olympia/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:04:45.558723,,2025-08-02 05:26:42.085273,,
CG PAINTING & REMODELING LLC,CGPAIPR751MM,CONSTRUCTION CONTRACTOR,329 PERRY AVE N,,PORT ORCHARD,WA,98366,(360) 463-2184,"GONZALEZ MIGUEL, CESAR",https://www.cgpaintingremodeling.com/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:08:47.643733,,2025-08-02 05:26:42.085273,,
CGP SOLUTIONS LLC,CGPSOSL802B4,CONSTRUCTION CONTRACTOR,1927 NW 97TH ST,,SEATTLE,WA,98177,(206) 972-8491,"CHAPMAN, CYNTHIA LYNN",https://www.cgpsolutionsllc.com/,Home Builder,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 05:09:30.537482,,2025-08-02 05:26:42.085273,,
CHAMBERS  BAY CONSTRUCTION LLC,CHAMBBC872NZ,CONSTRUCTION CONTRACTOR,3800A BRIDGEPORT WAY W ST 162,,UNIVERSITY PL,WA,98466,(253) 722-3477,"CARTER II, MARK MARVIN",https://chambersbayconstruction.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:15:49.522075,,2025-08-02 05:26:42.318997,,
Cascadia Tree Service LLC,CASCATS874OK,CONSTRUCTION CONTRACTOR,26760,NW Lofall Rd,POULSBO,WA,98370,(253) 241-9360,"Lee, Jonathan Edmund",https://cascadiatreeservice.com,Tree Service,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:07:17.846047,,2025-08-02 05:26:41.865370,,
Certapro Painters of Tacoma,CERTAPT862JD,CONSTRUCTION CONTRACTOR,7522 28TH ST W,,University Place,WA,98466,(253) 327-1734,"House, Gary Lee",https://certapro.com/tacoma/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:05:01.852410,,2025-08-02 05:26:42.085273,,
1 STRUCTURE LLC,1STRUSL792OM,CONSTRUCTION CONTRACTOR,212 NE 83RD ST,,VANCOUVER,WA,98665,(360) 694-2552,"DUUS, JASON GABRIEL",https://1structure.com/,Home Builder,,,0.70,0.95,0.70,,completed,pending_review,2025-08-06 02:29:46.474961,,2025-08-02 05:26:37.771459,,
1-2-3 CONSTRUCTION LLC,123COCL847CZ,CONSTRUCTION CONTRACTOR,2265 Aviator Ln,,OAK HARBOR,WA,98277,(360) 720-1125,"THOMPSON, NATHAN ALAN",https://www.1-2-3construction.com/,General Contractor,,,0.70,0.95,0.70,,completed,pending_review,2025-08-03 23:25:45.176471,,2025-08-02 05:26:37.771459,,
1ST CHOICE CONSTRUCTION INC,1STCHCC921OE,CONSTRUCTION CONTRACTOR,410 Main St,,Algona,WA,98001,(253) 569-4588,"VOLYANSKIY, VITALIY V",https://1choiceconstruction.com/,Construction Services,,,0.60,0.95,0.60,,completed,pending_review,2025-08-03 23:16:57.413180,,2025-08-02 05:26:37.771459,,
2ND STORY CONSTRUCTION INC,2NDSTCI940JA,CONSTRUCTION CONTRACTOR,3904 Spur Ridge Lane #101,,BELLINGHAM,WA,98226,(360) 734-1515,"SHERWIN, GORDON JAMES",https://2ndstoryinc.com,Custom Window Treatments,,,0.60,1.00,0.60,,completed,pending_review,2025-08-06 19:10:19.327293,,2025-08-02 05:26:37.771459,,
365 PLUMBING LLC,365PLPL761BH,CONSTRUCTION CONTRACTOR,9620 S 242ND CT,,KENT,WA,98030,(206) 247-5787,"KAUR, JASDEEP",https://www.365plumbingseattle.com/,Plumbing,,,0.55,0.40,0.55,,completed,pending_review,2025-08-06 20:17:16.106115,,2025-08-02 05:26:37.771459,,
47 NORTH ELECTRIC LLC,47NORNE760K8,ELECTRICAL CONTRACTOR,1947 S L ST,,TACOMA,WA,98405,(253) 820-3123,"REUTER, RICHARD A",https://www.bizprofile.net/wa/tacoma/47-north-electric-llc,Electrician,,,0.75,0.60,0.75,,completed,pending_review,2025-08-06 20:40:28.402245,,2025-08-02 05:26:37.771459,,
48TH DESIGN LLC,48THDDL766KT,CONSTRUCTION CONTRACTOR,23217 SE 48TH ST,,ISSAQUAH,WA,98029,(425) 256-1417,"TREFETHEN, KASEY ANN",https://www.48thdesign.com/about,Bathroom/Kitchen Remodel,,,0.75,0.80,0.75,,completed,pending_review,2025-08-06 20:41:00.081706,,2025-08-02 05:26:37.771459,,
4A GARAGE DOOR LLC,4AGARGD770QC,CONSTRUCTION CONTRACTOR,1812 SW 352ND PL,,FEDERAL WAY,WA,98023,(253) 249-9344,"MANGALINDAN, ALAN T",https://a1garage.com,Garage Doors,,,0.55,0.40,0.55,,completed,pending_review,2025-08-06 20:41:25.606971,,2025-08-02 05:26:37.931274,,
4EVERGREEN FABRICATORS LLC,4EVERFL925K9,CONSTRUCTION CONTRACTOR,1402 LAKE TAPPS PKWY E,,AUBURN,WA,98092,(253) 691-6752,"HANSEN, TRAVIS JASON",https://4evergreenfabricators.com,Countertops,,,0.75,0.60,0.75,,completed,pending_review,2025-08-06 20:42:18.072060,,2025-08-02 05:26:37.931274,,
5 STAR CLEANING,5STARSC829KB,CONSTRUCTION CONTRACTOR,8515 STATE AVE #3,,MARYSVILLE,WA,98270,(360) 618-3730,"MALDONADO MARBAN, GRISELDA",https://4starcleaning.com,House Cleaning,,,0.45,0.40,0.45,,completed,pending_review,2025-08-06 20:43:19.737263,,2025-08-02 05:26:37.931274,,
5 STAR PROPERTY MANAGEMENT,5STARSP780LT,CONSTRUCTION CONTRACTOR,10025 LAKEWOOD DRIVE SW,SUITE F,LAKEWOOD,WA,98499,(253) 314-1057,"CANTE, DELORES CARMELITA",https://www.5stardelaware.com/rentals/,Property Management,,,0.55,0.40,0.55,,completed,pending_review,2025-08-06 20:43:55.683020,,2025-08-02 05:26:37.931274,,
