business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at
ACTION INSTALLATIONS LLC,ACTIOIL863KR,CONSTRUCTION CONTRACTOR,14815 S PRAIRIE CARBON RIVER R,,ORTING,WA,98360,(253) 261-5067,"MEHARRY, JARED ROBERT",https://nextdoor.com/pages/central-cascade-electric-orting-wa/,Windows & Doors,"Action Installations LLC specializes in providing patio covers, carports, and shade solutions for residential and commercial properties.","Patio Covers, Carports, Shade Solutions",0.61,0.42,0.90,,completed,pending_review,2025-07-31 20:14:11.324376,,2025-07-31 19:40:29.525309
ACTION PROPERTY SERVICES,ACTIOPS896NE,CONSTRUCTION CONTRACTOR,PO BOX 5683,,LYNNWOOD,WA,98046,(425) 743-2811,"SPICER, CRAIG ALAN",https://actionpropertyservices.net/,Painting,"Action Property Services is a small business operating in the north Puget Sound region since 1986, offering a variety of interior and exterior property services.","Interior and Exterior Painting, Drywall Taping and Texturing, Deck Cleaning, Coatings and Repairs, Pressure Washing, Siding Installation & Repair, Shed Kit Installations, Window Blinds Installation, Tenant Improvements",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:14:21.631551,,2025-07-31 19:40:29.525309
ACTIVE ENTERPRISES INC,ACTIVEI081CD,CONSTRUCTION CONTRACTOR,PO BOX 501,,LONG BEACH,WA,986310501,(360) 642-2102,"JACOBSON, DALE W",https://activeenterprisespropane.com/,HVAC,"Active Enterprises is a family-owned business providing propane gas services, including delivery, installation, and maintenance for both residential and commercial clients.","Propane gas delivery, System repair and installation, Propane appliance sales, Maintenance services",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:14:31.059916,,2025-07-31 19:40:29.525309
ACTIVE SEPTIC SERVICES LLC,ACTIVSS751L7,CONSTRUCTION CONTRACTOR,32121 NE 8TH ST,,CARNATION,WA,98014,(425) 330-8812,"ANDERSON, SHEILA LOUIS",https://davissepticdesign.com/,Plumbing,"Active Septic Services LLC specializes in septic system installation, maintenance, and repair services in Carnation, WA.","Septic system installation, Septic system maintenance, Septic system repair, Septic system design",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:14:45.538486,,2025-07-31 19:40:29.525309
ACTIVE UNDERGROUND LLC,ACTIVUL954RL,CONSTRUCTION CONTRACTOR,PO BOX 1552,,SHELTON,WA,98584,(360) 426-9277,"MEDCALF, JAMES LYLE",https://activeundergroundllc.com/,Excavation,"Active Underground LLC specializes in septic system installation, repairs, and excavation services for both commercial and residential sites in Shelton, WA and surrounding areas.","Septic System Design, Septic System Installation, Septic System Repairs, Excavation Services, Operations & Maintenance of Septic Systems",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:14:52.013522,,2025-07-31 19:40:29.525309
ACUYSER LLC,ACUYSL*825MK,CONSTRUCTION CONTRACTOR,9607 83rd AVE NE,,Marysville,WA,98270,(206) 354-6225,"SANCHEZ CASTRO, ONESIMO",https://www.acuyserroofingwa.com/,Roofing,"Acuyser Roofing provides top-quality roofing services in the greater Seattle area, specializing in new roof installations, repairs, and maintenance.","Roof Installation, Roof Repairs, Roof Maintenance, Roof Inspections, Skylight Installation and Repair, Roof Ventilation, Roof Coating, Roof Snow Removal",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:14:59.365507,,2025-07-31 19:40:29.525309
AD SECURITY GATES & ACCESS LLC,ADSECSG771N4,CONSTRUCTION CONTRACTOR,3904 NE 11TH ST,,RENTON,WA,98056,(425) 533-6886,"AYRAPETYAN, ARTUR DAVIDOVICH",https://www.adsecuritygateseattle.com/,Fencing,"A.D. Security Gate Seattle offers top-notch automatic gate installation, manual gate, and fence services, serving Renton and King County.","Automatic Gate Installation, Manual Gate Installation, Sliding Gate Installation, Swing Gate Installation, Barrier Arm Gate Installation, Gate Opener Installation, Custom Gate Fabrication, Access Control Systems, Gate Intercom Systems, Emergency Gate Repair, Routine Gate Maintenance, Dumpster Enclosures",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:15:09.459986,,2025-07-31 19:40:29.652570
ADAM GORSKI LANDSCAPES INC,ADAMGLI972OS,CONSTRUCTION CONTRACTOR,PO BOX 1891,,NORTH BEND,WA,98045,(425) 766-8605,"GORSKI, ADAM",https://mercerislandlandscapearchitect.com/,Landscaping,"ADAM GORSKI LANDSCAPES INC is a landscaping company based in North Bend, WA, specializing in landscape design and outdoor space enhancement.","Landscape Design, Garden Design, Hardscape Planning, Irrigation Systems, Outdoor Lighting",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:15:20.652850,,2025-07-31 19:40:29.652570
ADAM'S FLOORING LLC,ADAMSFL865BF,CONSTRUCTION CONTRACTOR,2318 96th Pl SE,,Everett,WA,98208,(206) 427-6975,"SAGOS, GEORGE JOHN ADAM",http://www.adamsflooring.com/,Flooring,"Adam's Flooring LLC is a family-owned business specializing in quality certified installations of various flooring types including Marmoleum, carpet, vinyl, and engineered flooring.","Marmoleum installation, Carpet installation, Vinyl flooring installation, Laminate flooring installation, Bamboo flooring installation, Cork flooring installation, VCT installation, Engineered flooring installation, Flooring repairs",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:15:28.587404,,2025-07-31 19:40:29.652570
ADAMS AFFORDABLE FENCING LLC,ADAMSAF827L1,CONSTRUCTION CONTRACTOR,1612 NW 60TH ST,,VANCOUVER,WA,98663,(360) 903-2108,"SHOCKLEY, ADAM PAUL",https://www.adamsaffordablefencing.com/,Fencing,"Adam's Affordable Fencing LLC specializes in designing and constructing various types of fences for both residential and commercial properties, including temporary, agricultural, and high-security fences.","Fence installation, Fence repair, Custom fence design, Temporary construction fences, Agricultural fences, High security fences",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:15:50.036702,,2025-07-31 19:40:29.652570
ADAMS ASPHALT & PATCHING INC,ADAMSAP185KQ,CONSTRUCTION CONTRACTOR,PO BOX 69,,AUBURN,WA,98071,(206) 772-6350,"ADAMS, JAY KEITH SR",https://www.qgdigitalpublishing.com/publication/?i=481698&p=154&view=issueViewer,Concrete,"Adams Asphalt is a locally-owned, full-service asphalt paving contractor serving Kent, Federal Way, Tacoma and Greater Seattle.","Asphalt Paving, Asphalt Repair, Driveway Installation, Patching Services",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:15:56.423770,,2025-07-31 19:40:29.652570
ADAMS BROTHERS CONSTRUCTN LLC,ADAMSBC885L1,CONSTRUCTION CONTRACTOR,3025 NE 87TH ST,,SEATTLE,WA,98115,(206) 919-7957,"ADAMS, DUSTIN DALE",http://www.adamsbrosconstruction.com/,Kitchen & Bath,"Adams Brothers Construction specializes in home improvement projects including kitchen and bath updates, outdoor living spaces, and exterior renovations.","Kitchen Remodeling, Bathroom Remodeling, Home Renovations, Deck and Fence Building, Outdoor Living Spaces",0.60,0.40,0.90,,completed,pending_review,2025-07-31 20:16:02.504002,,2025-07-31 19:40:29.652570
ADAMS CHIMNEY SPECIALIST LLC,ADAMSCS852CZ,CONSTRUCTION CONTRACTOR,12308 NE 56th Street,Suite 1306,Vancouver,WA,98682,(360) 980-9676,"ADAMS, KURTIS WILLIAM",https://achimneyspecialist.com/,Masonry,"Adams Chimney Specialist LLC is a F.I.R.E. certified chimney contractor in Vancouver, WA, specializing in chimney sweeping, inspections, and repairs.","Chimney Sweeping, Chimney Inspections, Chimney Repairs, Fireplace Installations",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:15:53.954659,,2025-07-31 19:40:29.652570
ADAMS CONSTRUCTION SRVCS INC,ADAMSCS022DR,CONSTRUCTION CONTRACTOR,11027 118TH PL NE,,KIRKLAND,WA,98033,(425) 827-9447,"ADAMS, MICHAEL JOHN",http://www.adamsconsvc.com/,Kitchen & Bath,"Adams Construction Services, Inc. specializes in all your remodeling needs including kitchens, baths, additions, custom built homes and more.","Kitchen remodeling, Bathroom remodeling, Home additions, Custom built homes",0.60,0.40,0.90,,completed,pending_review,2025-07-31 20:16:00.149302,,2025-07-31 19:40:29.652570
ADAMS RESIDENTIAL CONTRNG INC,ADAMSRC972JG,CONSTRUCTION CONTRACTOR,9616 ROOSEVELT WAY NE,,SEATTLE,WA,981152236,(206) 523-3005,"ADAMS, NATHAN SAMUEL",https://adamsresidential.com/,Kitchen & Bath,"Adams Residential Contracting specializes in home remodeling and new construction, including kitchens, bathrooms, and custom homes in the greater Seattle area.","Kitchen Remodeling, Bathroom Remodeling, Home Additions, Accessory Dwelling Units (ADUs), Custom Home Building",0.75,0.65,0.90,,completed,pending_review,2025-07-31 20:16:10.629532,,2025-07-31 19:40:29.652570
ADAPTIVE HVAC LLC,ADAPTHL769KN,CONSTRUCTION CONTRACTOR,15117 MAIN ST,SUITE 205 UNIT 150,MILL CREEK,WA,98012,(425) 263-2102,"ROBERTSON, COOPER JAMES",https://www.adaptive-hvac.com/,HVAC,Adaptive HVAC LLC is a professional mechanical contractor specializing in high-quality HVAC services for both commercial and residential properties in the greater Seattle area.,"Heating, Cooling, Indoor Air Quality, Ventilation, Preventative Maintenance, Equipment Installation",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:16:22.318769,,2025-07-31 19:40:29.652570
ADAPTIVE HVAC LLC,ADAPTHL757JG,ELECTRICAL CONTRACTOR,15117 MAIN ST,SUITE 205 UNIT 150,MILL CREEK,WA,98012,(425) 263-2102,"ROBERTSON, COOPER J",https://www.adaptive-hvac.com/,HVAC,Adaptive HVAC LLC is a professional mechanical contractor specializing in high-quality HVAC services for both commercial and residential properties in the greater Seattle area.,"Heating, Cooling, Indoor Air Quality, Ventilation, Preventative Maintenance, Equipment Installation",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:16:17.606049,,2025-07-31 19:40:29.652570
ADDICOTT ROOFING INC,ADDICI*219JT,CONSTRUCTION CONTRACTOR,18926 83rd Ave W,,EDMONDS,WA,98026,(425) 774-0806,"ADDICOTT, RODNEY ARTHUR",https://addicottroofing.com/,Roofing,"Addicott Roofing is a family-owned roofing contractor based in Edmonds, WA, with over 50 years of experience in providing residential and commercial roof repairs and replacements.","Residential Roof Repairs, Residential Roof Replacements, Commercial Roofing Services, Roof Leak Repair, Roof Inspections",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:16:28.132419,,2025-07-31 19:40:29.652570
ADEPT,ADEPT**945CS,CONSTRUCTION CONTRACTOR,PO BOX 5056,,KENT,WA,980645056,(253) 850-8518,"BURR, SHELTON N",https://www.residentialplumbingwa.com/plumbers/adept-mechanical-services-inc,Plumbing,"Adept Mechanical Services Inc provides a range of plumbing and heating services, focusing on residential customers in the Seattle area.","Emergency Plumbing, Heating Services, Residential Plumbing",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:16:35.361006,,2025-07-31 19:40:29.652570
ADI PAINTING CO,ADIPAPC848KK,CONSTRUCTION CONTRACTOR,PO Box 50781,,BELLEVUE,WA,98015,(206) 999-1212,"Regus, Adrian",https://www.adipainting.com/services.html,Painting,"ADI Painting Co. specializes in high-end interior and exterior painting, custom carpentry, and durable coatings, focusing on meticulous craftsmanship and quality finishes.","Interior Painting, Exterior Painting, Custom Carpentry, Dry Rot Repairs, Millwork & Cabinet Painting, Staining",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:16:45.110133,,2025-07-31 19:40:29.652570
ADL CONTRACTING,ADLCOC*785KW,CONSTRUCTION CONTRACTOR,3828 32ND AVE W,,SEATTLE,WA,98199,(253) 308-9078,"SULI, ANTOINETTE B",https://nextdoor.com/pages/adl-contracting-seattle-wa/,Concrete,"ADL Contracting is a premier provider of comprehensive construction services, specializing in residential, commercial, and outdoor projects.","Sidewalk repair, Pressure washing, Concrete installation service, Concrete surfacing service, Tennis court construction, Asphalt paving, Landscape contracting, Fence building, Concrete repair, Brick repair",0.62,0.50,0.80,,completed,pending_review,2025-07-31 20:16:57.099700,,2025-07-31 19:40:29.652570
ADMIRAL ELECTRIC LLC,ADMIREL77881,ELECTRICAL CONTRACTOR,3431 59TH AVE SW,,SEATTLE,WA,98116,(425) 890-8342,"Anson, Blair",https://admiral-electric.com/,Electrical,"Admiral Electric LLC is a Seattle-based electrical contractor specializing in residential and commercial electrical services, including knob and tube rewiring and EV charger installations.","Electrical inspections, Lighting installation, Panel upgrades, Knob and tube rewiring, EV charger installations",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:17:03.058469,,2025-07-31 19:40:29.652570
ADRENALINE SERVICES LLC,ADRENSL795J7,CONSTRUCTION CONTRACTOR,7115 NE 209TH ST,,BATTLE GROUND,WA,98604,(360) 904-6078,"HOMOLA, RYAN B",https://www.co.cowlitz.wa.us/1616/Licensed-Septic-Installers,Sewer & Pipeline,"Adrenaline Services LLC specializes in septic system installation and related services in Battle Ground, WA.","Septic system installation, Sewer contracting, Hydro excavation",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:17:18.684074,,2025-07-31 19:40:29.652570
ADROIT CONTRACTORS INC,ADROICI066BQ,CONSTRUCTION CONTRACTOR,1001 S. Evergreen Park Dr SW,,OLYMPIA,WA,98502,(360) 943-4346,"DREBICK, STUART M",https://business.omb.org/list/ql/remodeler-general-contractor-27,Remodeling,"Adroit Contractors Inc. specializes in remodeling and general contracting services, focusing on both residential and commercial properties.","Remodeling, General Contracting, Commercial Property Renovation",0.79,0.75,0.85,,completed,pending_review,2025-07-31 20:17:24.970827,,2025-07-31 19:40:29.652570
ADS ELECTRIC LLC,ADSELEL845R3,ELECTRICAL CONTRACTOR,106 haman lane w,,Lakewood,WA,98499,(253) 222-0929,"YEVCHEV, DMITRIY DMITRIYEVICH",https://www.adselectricllc.com/,Electrical,"ADS Electric LLC specializes in residential electrical work, providing reliable and efficient services for home improvement projects.","Electrical installations, Home renovations, Electrical repairs, Lighting installations",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:17:27.486929,,2025-07-31 19:40:29.652570
ADVANCE DOOR SYSTEMS INC,ADVANDS081CC,CONSTRUCTION CONTRACTOR,PO BOX 2593,,WOODINVILLE,WA,980722593,(206) 621-1001,"BIRCH, TED BYRON",https://www.thebluebook.com/iProView/309702/advance-door-systems-inc/subcontractors/locations-contacts/,Windows & Doors,"Advance Door Systems, Inc. specializes in garage door services and door repair in Woodinville, WA.","Garage Door Installation, Garage Door Repair, Door Repair Services",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:17:41.852783,,2025-07-31 19:40:29.652570
ADVANCE DOOR SYSTEMS INC,ADVANDS990MC,ELECTRICAL CONTRACTOR,PO Box 2593,,Woodinville,WA,98072,(206) 817-0339,"BIRCH, TED B",https://www.thebluebook.com/iProView/309702/advance-door-systems-inc/subcontractors/locations-contacts/,Windows & Doors,"Advance Door Systems, Inc. specializes in garage door services and repairs in Woodinville, WA.","Garage door installation, Garage door repair, Automatic door systems",0.62,0.50,0.80,,completed,pending_review,2025-07-31 20:17:44.630120,,2025-07-31 19:40:29.652570
ADVANCE ENVIRONMENTAL INC,ADVANEI972MH,CONSTRUCTION CONTRACTOR,3620 49TH AVE SW,,OLYMPIA,WA,98512,(360) 357-5666,"VENABLE, CATHY JO",https://www.olyhazmat.com/,Environmental Services,"Advance Environmental, Inc. is a family-owned business providing environmental consulting and remediation services, including asbestos and mold testing and removal, soil testing, and underground storage tank decommissioning.","Asbestos Survey and Testing, Asbestos Abatement, Mold Testing and Remediation, Soil Testing, Underground Storage Tank Decommissioning, Drug Lab Testing",0.66,0.50,0.90,,completed,pending_review,2025-07-31 20:17:49.298026,,2025-07-31 19:40:29.652570
ADVANCED AIR SYSTEMS INC,ADVANAS867KM,ELECTRICAL CONTRACTOR,PO BOX 61569,,VANCOUVER,WA,98666,(360) 693-1757,"HANABATA, TERESA J",https://advancedairsystems.net/,HVAC,"Advanced Air Systems Inc. is a trusted HVAC contractor in Vancouver, WA, specializing in heating and cooling installation and repair.","Heating Installation, Air Conditioning Installation, Gas Furnace Services, Heat Pump Services, Ductless Services, Indoor Air Quality Services, Fireplace Installation",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:18:15.714241,,2025-07-31 19:40:29.652570
ADVANCED AIR SYSTEMS INC,ADVANAS033BA,CONSTRUCTION CONTRACTOR,PO BOX 61569,,VANCOUVER,WA,98666,(360) 693-1757,"HANABATA, TODD TADASHI",https://advancedairsystems.net/,HVAC,"Advanced Air Systems Inc. is a trusted HVAC contractor in Vancouver, WA, specializing in heating and cooling installation and repair services.","Heating Installation, Air Conditioning Installation, Gas Furnace Services, Ductless Services, Heat Pump Services, Indoor Air Quality Services, Fireplace Installation",0.70,0.50,1.00,,completed,pending_review,2025-07-31 20:18:11.704515,,2025-07-31 19:40:29.652570
ADVANCED COMBUSTION SYS INC,ADVANCS077RT,CONSTRUCTION CONTRACTOR,1999 ALPINE WAY,,BELLINGHAM,WA,98226,(360) 676-6005,"SMILEY, G DALE",https://www.acs-acs.com/about-us/,HVAC,"Advanced Combustion Systems, a division of ACS, Inc., specializes in the design and manufacturing of incinerators and combustion systems, providing turnkey solutions for various applications.","Incinerator Design, Combustion Systems, Turnkey Projects",0.75,0.65,0.90,,completed,pending_review,2025-07-31 20:18:23.054770,,2025-07-31 19:40:29.652570
