business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
A&O CONSTRUCTION LLC,OCONSCL843Q9,CONSTRUCTION CONTRACTOR,140 153rd Pl SE,,BELLEVUE,WA,98004,(425) 974-0488,"Nicolae, Petre",https://www.aoconstructionservice.com/,Bathroom/Kitchen Remodel,"The website primarily focuses on residential renovations and improvements, including kitchens and bathrooms, which aligns with the 'Bathroom/Kitchen Remodel' category. However, there is a business name mismatch and the license number did not match, leading to a lower confidence score.",,0.45,0.60,0.45,True,completed,pending_review,2025-08-06 22:23:01.196631,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A&W WINDOWS LLC,WWINDWL754LD,CONSTRUCTION CONTRACTOR,25418 74TH AVE S,,KENT,WA,98032,(253) 237-3282,"WHITE, SKYLER BO",https://www.bizprofile.net/wa/kent/a-w-windows-llc,Window/Door,"The business name 'A&W WINDOWS LLC' suggests a focus on windows, and the validation results show a match for the principal name and address. However, the license number and phone number do not match, which lowers confidence. The website content does not indicate a different business name, and the presence of contractor keywords related to windows supports the categorization.",,0.50,0.60,0.50,True,completed,pending_review,2025-08-06 22:24:22.805781,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A+ GARAGE DOOR SERVICE LLC,AGARADS785R8,CONSTRUCTION CONTRACTOR,37603 30TH PL S,,FEDERAL WAY,WA,98003,(702) 417-1475,"RIGGLE GREEN, ALEXIS MARIE",https://a1garage.com,Garage Doors,"The website content clearly focuses on garage door services, which aligns with the business name 'A+ GARAGE DOOR SERVICE LLC'. However, there is a mismatch in the license number and phone number, which lowers the confidence score. The presence of multiple contractor keywords and a clear residential focus supports the categorization.",,0.55,0.60,0.55,True,completed,pending_review,2025-08-06 22:16:33.391246,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A+ SERVICES,ASERV**771C2,PLUMBING CONTRACTOR,7225 PACIFIC AVE SE,,OLYMPIA,WA,98503,(360) 491-2900,"GRIMSLY, TERESA",https://www.aplusplumbing.com/,Plumbing,"The website clearly outlines services related to plumbing, HVAC, and electrical work, which aligns with the business name 'A+ Services'. Although there are some validation mismatches (license and phone number), the address matches and the content contains strong contractor keywords. The primary focus appears to be on residential services, justifying the chosen category of Plumbing.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 22:17:54.289919,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A-1 LANDSCAPING & CONST INC,A1LANCI056DP,CONSTRUCTION CONTRACTOR,20607 SR 9 SE,,SNOHOMISH,WA,98296,(425) 402-9900,"IQBAL, NAEEM",https://a1land.com,Landscaping,"The business name 'A-1 Landscaping & Const Inc' matches the website content, which emphasizes landscaping and construction services. However, the license number did not match, and the principal name was not validated, leading to a lower confidence score. The presence of landscaping and irrigation services indicates a residential focus.",,0.45,0.60,0.45,True,completed,pending_review,2025-08-06 22:19:00.086790,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A-1 MOBILE LOCK & KEY INC,A1MOBML926P9,CONSTRUCTION CONTRACTOR,1956 S BURLINGTON BLVD,,BURLINGTON,WA,98233,(360) 293-7736,"OLSON, ANDREW JOHN",https://a1mobilelock.com,Security Systems,"The business name 'A-1 Mobile Lock & Key' matches the searched name, and the license number is valid. The website content clearly describes locksmith services, including residential, automotive, and commercial security solutions, which aligns with the category of 'Security Systems.' The validation results support the legitimacy of the business, and the presence of multiple contractor keywords enhances the confidence score.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 22:19:56.095760,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A-1 WELDING INC,A1WELI*056CB,CONSTRUCTION CONTRACTOR,4000 IRON GATE RD,,BELLINGHAM,WA,98226,(360) 671-9414,"Olsen, Kristjan Jeremy",https://a1weldinginc.com,Metal Fabrication,"The website clearly describes services related to welding and metal fabrication, which aligns with the business name 'A-1 Welding Inc.' However, the validation results show a partial match for the business name and a false license number match, leading to a base confidence of 0.5. The services offered are more aligned with industrial and commercial work rather than residential, hence the residential focus is marked as null.",,0.50,0.80,0.50,,completed,pending_review,2025-08-06 22:20:34.906266,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A-FFIX LLC,AFFIXL*015KS,CONSTRUCTION CONTRACTOR,4040 34TH AVE W,,SEATTLE,WA,98199,(206) 284-6226,"SCHOONMAKER, BRUCE WAYNE",https://www.earthquakeprepared.com/,Earthquake Retrofit Contractor,"The website clearly identifies A-FFIX LLC as an earthquake retrofit contractor, specializing in services relevant to homeowners in Seattle. The business name matches, the phone number and address are confirmed, and there are strong contractor keywords present in the content. However, the license number did not match, which slightly lowers the confidence score.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 22:21:12.246785,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A-List Plumbing LLC,LISTPPL774Q8,PLUMBING CONTRACTOR,21133 22nd Ave W,,LYNNWOOD,WA,98036,(805) 403-2710,"Shockman, Heath",https://alistplumbing.com,Plumbing,"The business name 'A-List Plumbing LLC' matches the category of 'Plumbing', and the website content primarily discusses plumbing services, indicating a residential focus. However, there are some validation mismatches (license and phone number), which slightly lowers the confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 22:21:58.541955,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A-Z CONSTRUCTION SOLUTIONS LLC,AZCONCS948C7,CONSTRUCTION CONTRACTOR,2412 MONTEREY AVE NE,,RENTON,WA,98056,(206) 629-6415,"WELLAND, SHAWN J",https://a-zremodeling.com,Bathroom/Kitchen Remodel,"The website clearly focuses on residential remodeling services, specifically kitchen and bathroom remodeling, which aligns with the business name. However, there is a partial mismatch in the business name validation, and the license number and phone number do not match, leading to a moderate confidence score.",,0.55,0.60,0.55,True,completed,pending_review,2025-08-06 22:23:48.975836,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
A1 ASPHALT PAVING INC,A1ASPAP957DC,CONSTRUCTION CONTRACTOR,25210 45th Pl S,,KENT,WA,98032,(253) 630-6676,"GHAG, AMRIK SINGH",https://www.a1asphaltpc.com/,Asphalt,"The business name 'A1 Asphalt Paving Inc' matches the primary service category of 'Asphalt'. The website content clearly describes asphalt paving services, and there is a strong focus on residential projects. Validation results show a good match for phone number and address, contributing positively to the confidence score. However, the license number did not match, which slightly lowered the confidence. Overall, the business appears legitimate and primarily serves homeowners.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 22:24:38.025212,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
A1 GARAGE DOOR SPECIALIST LLC,A1GARGD794QQ,CONSTRUCTION CONTRACTOR,4494 MONKEY HILL RD,,OAK HARBOR,WA,98277,(360) 770-8951,"KERNER, JOHN MICHAEL",https://www.thespringking.net/,Garage Doors,"The website clearly focuses on garage door services, which aligns with the business name 'A1 GARAGE DOOR SPECIALIST LLC'. The validation results show a strong match for the phone number and address, but the license number and principal name do not match. The content includes multiple relevant contractor keywords, specifically related to garage doors, which supports the categorization. The business appears legitimate and primarily serves homeowners.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 22:25:39.177923,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
A1 MARINE LLC,A1MARML811B9,CONSTRUCTION CONTRACTOR,P O BOX 2718,,FRIDAY HARBOR,WA,98250,(360) 472-0717,"GRAHAM, ERIN CONSTANCE",https://www.marineandboat.directory/a1marine,Decks & Patios,"The business name 'A1 Marine LLC' matches the license and contact information provided. The website content indicates services related to marine construction and repair, which aligns with the contractor category of 'Decks & Patios' due to the mention of dock/float construction. The confidence score is moderate due to a partial match on the business name and the presence of relevant contractor keywords.",,0.55,0.80,0.55,True,completed,pending_review,2025-08-06 22:26:26.716088,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
A1 SEPTIC SERVICE,A1SEPSS831KB,CONSTRUCTION CONTRACTOR,526 105th ST SW,,EVERETT,WA,98204,(425) 231-9119,"LOKHMATOV, VYACHESTAV",https://www.a1septictoday.com/,Septic,"The website clearly focuses on septic services, which aligns with the business name 'A1 Septic Service'. The validation results show a partial match for the business name and address, but there are mismatches for the license and phone number. The content includes numerous relevant contractor keywords related to septic services, indicating a strong focus on residential customers. The confidence score reflects the partial validation matches and the specific services offered.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 22:27:09.835086,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
A1DESIGNBUILD,A1DES**755LZ,CONSTRUCTION CONTRACTOR,3310 Northwest Ave,,BELLINGHAM,WA,98225,(360) 734-5249,"MARTIN, PATRICK JOHN",https://a1designbuild.coop,Bathroom/Kitchen Remodel,"The website content clearly describes contractor services related to home building and remodeling, which aligns with the business name A1DesignBuild. The validation results show a strong match for the business name, phone number, address, and principal name, although the license number did not match. The presence of multiple contractor keywords in the content supports the categorization as a Bathroom/Kitchen Remodel service provider. Overall, the business appears legitimate and primarily serves homeowners.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 22:27:43.053981,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
AAA ASPHALT PAVING 1 INC,AAAASAP837BF,CONSTRUCTION CONTRACTOR,24429 106th Ave SE,,KENT,WA,98030,(253) 854-0179,"Singh, Amarjit",https://www.asphaltandpavingwa.com/,Asphalt,"The business name 'AAA Asphalt Paving 1 Inc.' matches the primary service offered, which is asphalt paving. The website content clearly describes various paving services, indicating a focus on both residential and commercial projects. Validation results show a strong match for the phone number and address, but the license number does not match, which slightly lowers confidence. Overall, the presence of multiple relevant contractor keywords and the specific mention of residential services support a moderate confidence score.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 22:16:37.910745,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
AAA EXCAVATING,AAAEXE*885NS,CONSTRUCTION CONTRACTOR,12419 57TH AVE SO,,SEATTLE,WA,98178,(206) 763-3097,"GIRTMAN, JOHN VICTOR",https://www.thebluebook.com/iProView/13537/aaa-excavating/material-suppliers//construction-projects/holgate-church-143989/,Concrete,"The business name 'AAA Excavating' suggests a focus on excavation services, which aligns with the concrete category. The validation results show a match for the business name, phone number, address, and principal name, contributing positively to the confidence score. The presence of contractor keywords in the content further supports the categorization. However, the license number did not match, which slightly lowers the confidence.",,0.65,0.80,0.65,True,completed,pending_review,2025-08-06 22:17:27.179055,,2025-08-02 05:26:38.218289,2025-08-07 17:07:38.560531,2
